"logFC_(Intercept)","logFC_case_controlcase","logFC_Age.at.Death","logFC_SexMale","logFC_PMI","logFC_pct_mt","logFC_pct_intronic","logFC_PC_1","logFC_PC_2","logFC_PC_3","logFC_PC_4","logFC_PC_5","logFC_PC_6","se_(Intercept)","se_case_controlcase","se_Age.at.Death","se_SexMale","se_PMI","se_pct_mt","se_pct_intronic","se_PC_1","se_PC_2","se_PC_3","se_PC_4","se_PC_5","se_PC_6","p_(Intercept)","p_case_controlcase","p_Age.at.Death","p_SexMale","p_PMI","p_pct_mt","p_pct_intronic","p_PC_1","p_PC_2","p_PC_3","p_PC_4","p_PC_5","p_PC_6","gene_id","gene"
-14.5449180272709,0.0976485881691394,-0.00541271294081617,-0.27893792503031,0.0186851430331362,-0.601392808295387,-0.355171912630255,0.00450628418583451,0.0278772345371199,0.00942068505108221,0.00875692055390288,0.00817358855049363,-0.0028191967982684,0.0468510239183274,0.107546279262697,0.00410302697552088,0.146494285010898,0.00926577359936384,3.85102256632174,0.692860461201053,0.00251955649517543,0.0050237879219663,0.00290410575593181,0.00615045114521484,0.00365038311342973,0.00498101073039328,0,0.363895088950781,0.187102278284339,0.0568987999539615,0.0437397078638468,0.875903400285025,0.608219398924443,0.073691703852122,2.87231209908714e-08,0.0011789709524179,0.154508697023882,0.0251491301197119,0.571401324302398,71,"TRDN"
-13.7642029984937,0.0199124355242203,0.00483331370175371,-0.0364758211746905,0.0209800024683654,-0.0929407478793807,-0.223602327416398,0.0132258466879919,0.0322023224460051,0.00199874320675437,0.0183964988007708,-0.00634296833653814,0.00248659141111446,0.036170279588629,0.0853043581596388,0.00322604512178333,0.106258993517257,0.00683143370809171,2.31213803074666,0.469895993344352,0.00170277398420971,0.0034030997021756,0.00194109672655997,0.00414221192438273,0.00265405867689223,0.00339788489666115,0,0.815428983507421,0.134077036599599,0.731393248917524,0.00213273130948473,0.96793616056799,0.634177729465227,8.02175614147841e-15,3.00251956152254e-21,0.303151845635242,8.94478401923672e-06,0.0168523815691862,0.46428719182257,72,"TRDN-AS1"
-15.8145674442899,0.00640667087972314,-0.00265546544127341,-0.261176375865336,0.00234800873509843,9.31085075062706,0.67354161249844,0.0029494021042822,0.00418411769468965,0.00153117147034613,0.00351843830439407,0.000656291269423361,-0.0170442774744191,0.0861579818003462,0.204810715709503,0.00746074948294355,0.246289046207031,0.0167567771049125,5.94749710788735,1.2336861970504,0.00451773096994739,0.00894092756144318,0.00528248679525862,0.0106295373898652,0.00716631535975461,0.00890535660560703,0,0.975045493876766,0.721896915431041,0.288941482255121,0.888562862398077,0.117463982973013,0.585094382489596,0.513852780182899,0.639803498101401,0.771924814184413,0.740640120361013,0.927031730290098,0.0556284073668195,75,"TREH"
-8.86899505848415,-0.0582517405397242,0.00087078743389133,0.0460021975716915,-0.000562123215723589,-0.388641573475653,1.7848487594077,0.00562542771370695,0.00538659627202192,0.00458689423132444,0.0105921201753542,0.00403786382750385,0.0131426937602992,0.0359620682617999,0.0830453275959199,0.0031624250363936,0.107085998387936,0.00696747715749864,0.315749050892375,0.0603017677088977,0.000220188515486718,0.000480300966545683,0.000252684608859469,0.000575289868988642,0.000359778103089818,0.000466429290366927,0,0.483025266569194,0.783044026034932,0.667499867521063,0.935697908399962,0.218376774299985,1.55690328182494e-192,5.74447091170475e-144,3.44016906216297e-29,1.22362199628769e-73,1.05658252395264e-75,3.13687489633288e-29,1.11137026811821e-174,81,"TRERF1"
-13.5314498869633,0.0123900926422407,0.0148758857092976,0.270913238066753,-0.0151050410276546,4.82577032042576,1.28888710231274,0.00330818556264077,0.00393885135992724,-0.0219856839464427,0.0136596698877259,0.000558163103021173,0.0233082919942186,0.092091601318226,0.213211350914622,0.00836553816773823,0.299695542145593,0.0168966619094948,2.41709927806555,0.550155590010894,0.00193332432917848,0.00402419658488939,0.00230688112429769,0.00487906670436022,0.00312110019890306,0.00398162944177429,0,0.953659585473299,0.0753654052547688,0.366015805468616,0.371340090250523,0.0458781036339566,0.0191412635584098,0.0870555608571888,0.327682771169661,1.56557965667544e-21,0.00511583410910581,0.858066973188757,4.80009549869191e-09,97,"TRHDE"
-15.3362208972908,-0.216378551746107,0.0386657430545387,1.10575653063455,-0.0609285999827745,7.64947932343809,-0.974636581644589,0.0202399021681291,-0.0205610204172645,-0.0366271265267221,-0.0206423449739815,0.00425540462170365,0.0770118549865871,0.142147914081365,0.343466266329242,0.0150613263167446,0.614541511531042,0.029035732831779,5.43837725660487,1.16038317462422,0.00430786348444918,0.00873513305142848,0.00496920462876963,0.0106155172508877,0.00649812071119244,0.00870513919985818,0,0.528704482173196,0.0102517450578904,0.0719681538350141,0.035869769942855,0.159553786995586,0.40094959682387,2.62256276431804e-06,0.0185810941788878,1.69578187767987e-13,0.051829832682563,0.51255340784046,9.01360241712723e-19,98,"TRHDE-AS1"
-16.0923240477868,0.222994852421634,-0.0157443131617498,-0.372156873717841,-0.032038693947867,1.91259047379363,-2.61055433414368,-0.0375194906022341,0.0431471217220164,0.0173128383366123,0.0198241441297435,0.0253734216976095,-0.0252677522953238,0.115968511024121,0.270609213521958,0.0107780144609033,0.33867128915275,0.023238524134523,5.82046785567312,1.30753527927622,0.00484355717600341,0.00970866255211146,0.00602898103405744,0.0110857360684256,0.00661842483441759,0.00956787671460087,0,0.40991255518751,0.144075693784469,0.271823287085164,0.167990710965192,0.742460030468107,0.045874523752693,9.46328812684559e-15,8.82244298264476e-06,0.00408396030149317,0.0737345683568195,0.000126201656992806,0.0082687481189413,99,"TRHR"
-13.9793617707674,-0.0681981330066292,0.00567118229815683,0.133340239978327,0.00737273883692052,-13.6355559026353,-3.43759143004502,-0.0246397342015491,-0.0473390490133734,-0.010858065968836,-0.0206198932259354,0.00667834818343111,-0.00577929411046239,0.0388272191536606,0.0874936262422954,0.00338201628584822,0.11980235553522,0.00766490327099339,3.26160207427484,0.464629377835325,0.00189488441801059,0.00406510200416667,0.00205814514348341,0.00452773202869001,0.00308940216860384,0.00360690694386464,0,0.435706428561865,0.0935690248152682,0.265707647017863,0.336108465211272,2.90700822990823e-05,1.3766227031766e-13,1.17188933782837e-38,2.42665255919732e-31,1.32281957906043e-07,5.26021040044463e-06,0.0306416193356238,0.109092526490803,100,"TRIAP1"
-16.0993847900822,0.112077995333518,-0.00220724914791017,-0.0608058841134549,-0.0183512606584518,-10.0335460044354,7.94096758319151,0.00382614833559115,-0.131533334704571,-0.00835563628539982,0.0641791706751515,-0.0174162528170637,-0.116216474953419,0.0639286074669432,0.138872525519214,0.00525854335355504,0.184723676880477,0.0116588496464833,9.05344841439776,1.28743947216314,0.00494499414958702,0.00932934442847562,0.005139268233755,0.011115344122141,0.00950374040180997,0.00908996203000523,0,0.419633845473641,0.674671488103893,0.742025595651098,0.115482862698971,0.267750915409105,6.91452481535495e-10,0.439083536324026,3.85828840964128e-45,0.103983348032158,7.74456147936558e-09,0.0668668049667652,1.9849441381654e-37,101,"TRIB1"
-14.5475084219123,0.169612596562056,-0.0203891049502383,0.299669431437094,0.018581727729886,9.21891619059337,1.06278140000531,-0.0127828846150381,-0.0190908204937273,0.0244333150377631,0.000913957083564165,0.00396324484732129,-0.0973649097691915,0.0603520808282119,0.135666513918169,0.00534593275231036,0.186530138987373,0.0115232311089013,3.70213614815383,0.663093940361742,0.00252486963898056,0.00540263237730397,0.00273820586438003,0.00583922520248887,0.00433222900197628,0.00495079393122294,0,0.211220249265902,0.000136764731029417,0.108153781296744,0.106843414313898,0.0127685129432246,0.10898733262506,4.13165012223382e-07,0.000409918380263624,4.53369721911169e-19,0.875622945930156,0.360281877991053,4.17430656973056e-86,102,"TRIB2"
-14.6627791899027,-0.0157480338657881,0.00433462296706897,-0.0998128853928794,0.00294556312171119,3.72982882235067,-1.12938428846128,0.00988187418011827,0.0240005419048681,0.00821889529656688,0.0237805541654302,0.00656117626411276,-0.0303032424680913,0.0372023298355226,0.0908576145935915,0.00328711299781707,0.115560314209051,0.00743773817565879,3.31204701019625,0.721839565186215,0.00258726493335098,0.00495382801109597,0.00318258969737549,0.00567626993572975,0.00345747179904764,0.00459028494611327,0,0.862394781698662,0.18727888346408,0.387736347325038,0.692083326208363,0.260106239419466,0.117678645062277,0.000133761065637607,1.2670888112239e-06,0.00981000993715869,2.79608575251915e-05,0.0577382037449893,4.0673337193561e-11,103,"TRIB3"
-14.282844813712,0.02592061218809,-0.00340481638720599,-0.00529180708438416,-0.0229772335583657,7.08488690170059,0.200656280101071,-0.061299831158131,-0.0539335916061339,0.00414622055175404,-0.041833039363636,0.00127616374422253,-0.0112491459374724,0.0479003892496105,0.111372632540926,0.00412548758006193,0.14745655321676,0.00953945979635108,2.83113339593258,0.519477911776736,0.00208269358974626,0.00443089040466632,0.0023184583888031,0.00470521347231086,0.00337188008078171,0.00387213133434303,0,0.815965079698166,0.40919420814303,0.97137227913636,0.0160115819316488,0.0123322630696521,0.699300212812389,2.08053967240637e-190,4.37251193872682e-34,0.0737191757910726,6.06789189432501e-19,0.705079649716099,0.00367069989809798,104,"TRIL"
-10.5208698711585,-0.027002655787513,0.00350679640132548,0.0351978673017553,-0.00329560238763753,2.34883984107572,-0.962993379704087,0.0130809530804034,0.00610328315326018,-0.00122766372053542,-0.00374723966896433,-3.92338323655245e-05,0.00492711379309498,0.0161383234349291,0.0376342325936386,0.00141096581021652,0.0482174041977008,0.00310477834214245,0.547097757083123,0.101439686184014,0.000376090120249338,0.000794966242627403,0.000417726383690921,0.000957441616686107,0.00062194450414659,0.000772918201864975,0,0.473064097410031,0.0129410582712647,0.465400805033623,0.288480262805919,1.76058579407555e-05,2.23918244312066e-21,4.64286215311281e-265,1.62335033450308e-14,0.00329359863429695,9.08530610363349e-05,0.949700786238331,1.83333618534581e-10,106,"TRIM11"
-11.1742124358673,0.0126685028974651,0.00181030807303795,-0.047286088475421,-0.0045775894768854,0.540286208334287,-1.29769230204899,-0.000200307002039975,-0.0117322888646854,0.00603955515060218,-0.0114997158186172,0.0104077411204671,0.00293867176066643,0.0280071475452447,0.0643469916372595,0.00244217604540033,0.0833288051992001,0.00549460848105082,0.859737183834405,0.148587919795725,0.000561912872097835,0.00121879813520998,0.000631099837802989,0.00143794384313074,0.000908298397274619,0.0011555337726303,0,0.843923060314682,0.45853068210306,0.570399048948774,0.404785136416852,0.529721093642185,2.46915062471508e-18,0.721486055836454,6.20315456847987e-22,1.07020913346895e-21,1.27142994080746e-15,2.13164082493808e-30,0.0109864574391409,107,"TRIM13"
-11.2695606327808,0.0371592093660736,0.000493393235340099,0.0264123362398743,-0.0155178947144704,-2.83606559998684,-1.56611643172394,0.0100839496595419,0.012378461252308,-0.0104184498407414,0.0137331346145707,0.0183373860509585,-0.00308050212339502,0.0498664727120342,0.114999729117338,0.00437750435199969,0.147460660063912,0.00963324023463957,0.887037306281648,0.163720533543371,0.000606861548544992,0.00131384909010147,0.000697873536284148,0.001573394847806,0.000930450767077471,0.00126391103619852,0,0.746601092032604,0.910259618087356,0.857847829553831,0.107208127473086,0.00138752444970991,1.11346553686314e-21,5.28835891347034e-62,4.44585857589843e-21,2.13921338005787e-50,2.58424042050201e-18,1.83856993243085e-86,0.0147983118846742,108,"TRIM14"
-10.7921774855284,-0.0609816049228291,-0.00170305337842371,0.0350425183554857,-0.0022954774158318,-0.384398727946931,-1.25784158314145,-0.00409135207324754,0.0134955124495388,0.00166016293211367,-0.00792278494075277,0.015581724945471,-0.00293337105579744,0.0201279133577247,0.0464088047724133,0.0017754689268679,0.0596395308651497,0.00388290716695656,0.730700643356926,0.131310071853542,0.000486753287922693,0.00103788326658471,0.000561108927671647,0.0012310692800603,0.000748207035069066,0.000992075440329574,0,0.188843046669302,0.337451310149418,0.55681961051734,0.554403211102246,0.598840484107443,9.78273296877384e-22,4.26435709737122e-17,1.17760471913209e-38,0.00308921925192923,1.22910587162364e-10,2.54689260441445e-96,0.00310847241488424,110,"TRIM16"
-11.8155261523399,-0.00628895182591947,-0.00351531947119134,-0.000566759568227375,-0.00390744267689316,-0.109091489056024,-1.12724007940548,-0.00763102699691096,-0.00368028728305256,-0.0018319774032457,-0.0202288042752009,0.0212004189778236,-0.00383993024966811,0.0286506697516294,0.0654645261731507,0.00247698101723552,0.0864145430310997,0.00555494784996519,1.21581774292353,0.202079479581506,0.000757471874870632,0.00160552368598308,0.000859430905615606,0.0019199032323498,0.00113839934606982,0.00153223889802422,0,0.923467709758758,0.155842126627872,0.994767021251924,0.48179614797446,0.928504283481941,2.43017893773553e-08,7.17429472868965e-24,0.0218903011856506,0.0330383570711121,5.87240594367935e-26,2.0913410905294e-77,0.0122074166438347,111,"TRIM16L"
-10.5592236163787,-0.101403557208016,0.00333809721186358,0.0972631417014086,-0.00164385696168143,-3.35567169082279,-5.99964512215788,-0.00707876425245408,-0.0131169877714911,-0.0083349121272659,-0.0458503596175089,0.0123395167450586,-0.000782842598830868,0.0268122543742247,0.0616088141010508,0.00235586209573197,0.0825273996307175,0.00523442807588534,0.642623697641111,0.0964406204212697,0.000385011610826459,0.000852376186683303,0.000423110615893712,0.000972843962914272,0.000620228445221128,0.000764875606079133,0,0.0997789676795546,0.156502707699252,0.238575118960481,0.753485265756778,1.77163591859382e-07,0,1.70557622770915e-75,1.94815838913109e-53,2.1934570822315e-86,0,4.48570374102165e-88,0.30607618562069,112,"TRIM17"
-8.94240713070248,0.0293800499391383,0.00263514474363815,0.0390948225622499,0.00113860964928257,-0.605496613136068,1.30069439831812,-0.0103145147884557,-0.00965122955775969,-0.00131146291505164,0.00348116187095093,0.00358530901878483,0.00457275428683555,0.0160075977987947,0.0367449634800842,0.00140337433158762,0.047908198628719,0.00309932267603052,0.303861108991834,0.0566317706403307,0.000207956878335171,0.00045739558299449,0.000238884192152522,0.000538578754812967,0.000336823027582496,0.000436181307589629,0,0.423961875580676,0.0604194115728617,0.414479453188113,0.713340284045102,0.0462969825335709,9.83512694330586e-117,0,7.88668999698196e-99,4.02041399685879e-08,1.0223560478534e-10,1.84996468076836e-26,1.02746395212097e-25,113,"TRIM2"
-15.4036556657114,-0.122524863091098,0.0106585769957792,-0.077330581947798,-0.0100423019643691,18.2879704276319,-2.66913974262639,-0.0232327460935769,-0.04135852009778,-0.0122898146155974,-0.0855819205575477,0.0593672473376227,0.0422143942030617,0.116092768428857,0.275329102187721,0.0109086643658009,0.337837449713172,0.0230284027932091,4.62017288089273,0.926120985587641,0.00384587078212164,0.00801627569073442,0.00421920583072329,0.00881803533731172,0.00478750829500473,0.00723432907707154,0,0.656310796893969,0.328532306612828,0.818947584514497,0.662776290664477,7.54892059631784e-05,0.00395079762373375,1.53201308517855e-09,2.47850260802178e-07,0.00358173528495097,2.86155934613908e-22,2.59866839687492e-35,5.36977086229009e-09,114,"TRIM21"
-14.702416914619,-0.0879053110804247,0.00189022844891523,0.0552797650905368,0.0136082356176471,3.43340711074013,1.84639921715052,-0.00701228615808833,0.0128779484859105,-0.00994616782952856,0.010285751439264,0.0160107785496199,0.00242056623864546,0.0336025019475121,0.0813060091367361,0.00295687679168345,0.101677068299726,0.00659904960199168,3.64755946034459,0.718195045374113,0.00259795857424268,0.00485395325955891,0.00302568565549541,0.00586121389294057,0.00321394508808584,0.00489339847603809,0,0.279623178443615,0.522650419824271,0.586661856024021,0.0391933782480424,0.346556846545455,0.0101438047699126,0.00695163310200558,0.00797598848809464,0.00101173033765761,0.0792791235267062,6.30414465549219e-07,0.620840466224106,115,"TRIM22"
-10.3398141693715,-0.0429407859858461,0.000340238218200222,0.0316773427357886,-0.00548279227379706,-3.7337180956212,-0.718169822938277,-0.018939054669618,-0.0259507625280734,-0.00385606677594546,-0.0108675201439475,0.00213550132537038,0.00353149517192916,0.02424829045221,0.0553211739743417,0.00211966521035348,0.0738747197605886,0.00473619466549183,0.564002801395377,0.0895928848054883,0.000341963382957611,0.000757202040217063,0.000382618266178183,0.000880102777412758,0.000570480549928764,0.000702939774482318,0,0.43762566916961,0.872475348209625,0.668070129536501,0.247012368016202,3.59114648667218e-11,1.09311416598524e-15,0,2.05728622233335e-257,6.90453717164743e-24,4.99296767147496e-35,0.000181591943019528,5.06340943531037e-07,116,"TRIM23"
-9.69024407496499,0.0437412937507783,-0.00354345043108773,-0.0540352596847325,0.000324896993857375,-2.74500931503664,1.60495728026282,-0.0106831802591973,-0.00441337248536964,-0.0033097643768978,-0.00388082542408447,-0.00816287576099691,0.00413925594583734,0.00945758666081125,0.0218570417908443,0.000821188096169661,0.0284100510063507,0.00182655412767727,0.467271731912003,0.0814777529685506,0.000301057380435039,0.000638399722237997,0.000345478514899726,0.000766541923653279,0.000499475714791972,0.000620558116053436,0,0.0453660027670692,1.59581968775751e-05,0.0571741794747573,0.85882171308911,4.24003562383287e-09,2.23845502579134e-86,8.21868032071369e-276,4.73906448622839e-12,9.6827044620523e-22,4.13208336956154e-07,4.88815309748229e-60,2.5542925131623e-11,117,"TRIM24"
-11.2794535551549,-0.0741894002156528,0.00577487366339638,-0.00641775508194269,-0.015772215870024,3.65325592014704,-0.593844186683269,-0.000367365542992062,-0.0142169315788894,-0.00223289925832495,-0.0144503169918763,0.0238875279294488,0.0176931723597149,0.0208335317488532,0.048953941669949,0.00182635739827147,0.0618859157105045,0.0039371102832344,0.800094336678018,0.150286035343568,0.000557364998894866,0.00117454629797329,0.000631404016632506,0.00139908868381728,0.000814782175065312,0.00113340301663004,0,0.129647372737307,0.00156709726409785,0.917405046287114,6.17455561679407e-05,4.97044181406142e-06,7.76868102636612e-05,0.509824329836074,1.00355061700831e-33,0.000405614938680013,5.24397094983654e-25,6.17238529806823e-189,6.15937359386649e-55,118,"TRIM25"
-10.8222313306169,-0.0222588948181651,0.00211641700499779,-0.00371923577352836,0.00152615568679889,-2.48924728351874,-0.65949504879745,-0.0100118545327394,-0.00192238066462398,-0.0147679247974257,-0.0112660841349657,0.00358777732639322,0.00486575399973808,0.0109303402372834,0.0254436183005041,0.000956747539756442,0.0329584942030871,0.00211376413419012,0.701669967787954,0.11858435519001,0.000445231234906428,0.000931421983525129,0.000507309488076555,0.00110678694838566,0.000696202541783414,0.000895501599377396,0,0.381665251614493,0.0269600613876279,0.91015261154198,0.470289247269511,0.000388752029147247,2.67618807388944e-08,5.58061010517236e-112,0.0390252813173046,2.66009812762934e-186,2.45849229660606e-24,2.55869918374447e-07,5.52433502034181e-08,119,"TRIM26"
-11.146397295678,-0.0298326066371943,0.00196849818562345,0.0550648218510421,-0.00523915722141229,-3.39569631863957,-0.940333900831332,-0.0207925683823571,-0.00618365484607911,0.000515901475043367,-0.00655703021380584,0.00336397788051212,-0.0040800458965098,0.0156482937918968,0.0363288335130897,0.00135938594674193,0.0471846670976953,0.00302444656775554,0.784297171750523,0.134542812188508,0.000503330863483789,0.00108522231556492,0.00057848042475523,0.00126304902248076,0.00080306819986058,0.00102045733514243,0,0.411542255481002,0.147594969564319,0.243207670578093,0.0832255498840697,1.49377586092869e-05,2.76644455707867e-12,0,1.21183005586562e-08,0.372488435165606,2.08685376425171e-07,2.80301423145906e-05,6.38119100921087e-05,120,"TRIM27"
-11.777510479282,-0.00411878300940871,0.00167505471027057,0.0353703928344192,-0.000580954132357825,-2.22126440151671,-1.67659975386183,-0.00739905449494051,-0.010388410940646,0.00228558454110652,0.00858653777690661,0.00363442057691304,0.00147854743441221,0.0180758489576515,0.0419328350715227,0.00158608057998928,0.0553144624957204,0.0034845280370301,0.961559046680666,0.172639114064922,0.00063903938225967,0.00137542167159931,0.000735447226588486,0.0015975130763595,0.00103937520264248,0.00130729642186846,0,0.921754951462003,0.29092396769808,0.522535406510307,0.867587292854865,0.0208845268713798,2.69114241333985e-22,5.30256243691023e-31,4.2569893703316e-14,0.00188518832792176,7.66079639303772e-08,0.000470987874989338,0.258056642862508,121,"TRIM28"
