"logFC_(Intercept)","logFC_conditionXDP","logFC_age_of_death","logFC_sexM","logFC_pct_counts_mt","logFC_frac_intronic","logFC_cohortCohort_2","logFC_cohortCohort_3","logFC_PC_1","logFC_PC_2","logFC_PC_3","logFC_PC_4","logFC_PC_5","logFC_PC_6","logFC_PC_7","se_(Intercept)","se_conditionXDP","se_age_of_death","se_sexM","se_pct_counts_mt","se_frac_intronic","se_cohortCohort_2","se_cohortCohort_3","se_PC_1","se_PC_2","se_PC_3","se_PC_4","se_PC_5","se_PC_6","se_PC_7","p_(Intercept)","p_conditionXDP","p_age_of_death","p_sexM","p_pct_counts_mt","p_frac_intronic","p_cohortCohort_2","p_cohortCohort_3","p_PC_1","p_PC_2","p_PC_3","p_PC_4","p_PC_5","p_PC_6","p_PC_7","gene_id","gene"
-11.3319955176769,0.26977974439973,-0.00181374454754977,0.0817118616162152,0.00883227617446784,-0.319495842954352,0.0530377294258932,-0.305183045145807,-0.00473025105235478,-0.00276612121440603,0.0209261869219965,0.0132617746159745,0.00901286186894981,0.00873517606539639,0.059650517116093,0.0465996728618041,0.100522836320932,0.00284130526591429,0.107728114636728,0.0693885913684904,1.5297331400404,0.124285742257882,0.109400069445646,0.00730967054891121,0.0108442389833927,0.00977746611096311,0.00869246155101955,0.010587335715624,0.00933339134659339,0.00973066522768972,0,0.00727980949340358,0.523246482289376,0.448151231605277,0.898713128834378,0.834559684776278,0.669568526327438,0.00527722855282495,0.517552772964831,0.798663252913871,0.0323348568636421,0.127093594347786,0.394609912604986,0.349321637138369,8.77917392697536e-10,11,"CD8A"
-11.7141547043315,-0.130491345757259,-0.000271379044382575,0.249224844168542,-0.248653234069279,1.92261602321944,0.0572714266905943,0.266140868681748,0.00287693646473504,-0.00698450412162338,0.0133239397135377,-0.000731589228154355,-0.0236963434451681,0.00122019055200284,0.0135931297630171,0.0628960118954908,0.0994054825535189,0.00275816868382954,0.101942506963987,0.124747280028361,1.5858795915594,0.128236405098212,0.111919452191448,0.00775037411232026,0.0107358343142136,0.0095917982363983,0.00872994517848932,0.0100916745302967,0.00956190783815799,0.00911738529066322,0,0.189278059411345,0.921621800981734,0.0144949031669701,0.0462334484264701,0.225384487739465,0.655157992907999,0.017408339609968,0.710488804290584,0.515318544461558,0.164803206493849,0.933213642696294,0.0188690404414357,0.898457990034727,0.135987174427551,12,"PLGLB1"
-10.6612654336787,-0.109094349217395,0.00153165988904445,0.174057761994514,0.1167066717018,1.92479423699337,-0.225607358860522,-0.115188962023488,-0.000821736967430438,0.0171002201540418,0.00684350065658175,-0.0803548428816108,-0.0303024151202005,0.00651106990403584,0.0082366807354984,0.04112825225325,0.101478782059551,0.00299437572132537,0.113668700547712,0.0517404157508515,1.30923719187371,0.12067638797272,0.106500182385832,0.00611240761706064,0.00915270853857243,0.00777147961284542,0.00807897215621335,0.00827570922089623,0.00841774426497052,0.00857608302219693,0,0.282354176063247,0.608992406667324,0.125702044494449,0.0240944939442188,0.141517166411525,0.061549999266087,0.279437130182213,0.8930566082698,0.0617169974844851,0.378538837760143,2.62071981625808e-23,0.000250635738529638,0.439230414119555,0.336841583856228,13,"CYTOR"
-11.5703143880318,-0.0289504963295514,-0.00132307745301561,0.166291040607672,-0.159440218319122,0.495678504721761,0.0383031698646037,0.0979393402634207,0.0232422100702906,-0.0284064803689328,0.0295970731927676,0.000875061332601119,0.0124658278936847,0.0453412278938199,0.0248850683429212,0.0636747075673701,0.09992271421642,0.00283840940417333,0.104398734530593,0.122153477732861,1.61848030801984,0.125843239944942,0.109015278208732,0.00828026128319854,0.0114449633068945,0.0102878807653942,0.00899992142504276,0.0110053180718072,0.0095783188766832,0.00973225302076898,0,0.77202365851699,0.641120010450078,0.111194884898292,0.191809429254,0.759405410101494,0.760844429203765,0.368972266475545,0.00500143039818293,0.0130644666381158,0.00401619045282558,0.922543835019936,0.257336283557568,2.20424961232132e-06,0.0105588655846807,14,"KRCC1"
-10.0800053596568,-0.00150818550554351,0.000653977027347724,0.0295056904602212,-0.131678826002736,0.697245493547209,0.0395056612161992,0.0988440242431897,0.00861361639362773,-0.00883355978902522,-0.00378603640055649,-0.0246763694160748,0.000352283062414865,0.0222591014275816,-0.0223731181750398,0.0302695071602727,0.0649818882625211,0.00189513357395015,0.0707803797884772,0.0537888584073506,0.917341338678536,0.078555958709502,0.0683202672851017,0.00445216243291779,0.00662400345022116,0.00549436558364839,0.00533644788260247,0.00587075774446428,0.00559852600007678,0.0057278903759492,0,0.981483303507889,0.730032509619531,0.676778938648002,0.0143624228060273,0.44721153045916,0.615035748436537,0.147960075731884,0.0530266312888024,0.182345438677091,0.490775334395971,3.7619407505297e-06,0.952150534037257,7.01176958351418e-05,9.38379772408876e-05,15,"EIF2AK3"
-10.3889684794059,-0.0211334528883014,0.00193074726869658,0.191561230854621,-0.0360586243523509,-2.96196850513176,0.0697614385714146,0.0439387836592468,0.00137205926045846,-0.0270225041547273,-0.0062213515846677,0.00386906712632791,0.0431119484646356,-0.00860871624081115,0.00985779782146998,0.0341089829093892,0.0748360475242766,0.00220859293690359,0.084552004310573,0.0487993051095573,0.97209471010697,0.090223878758269,0.0808082150666805,0.00479994283204055,0.00724381194655628,0.00618354573809483,0.00586793015380297,0.00692416608875229,0.00618424330228992,0.00671076512368688,0,0.777639344818629,0.38201049901481,0.0234757329668845,0.459957545390906,0.00231140934468904,0.439401825707045,0.586619339641235,0.774993712479863,0.000191156311822569,0.314360762279397,0.509665858035342,4.77573406016921e-10,0.163910178133066,0.141845567562331,16,"RPIA"
-8.68694157606181,0.185676476143674,-0.00249763105973572,-0.0688773752906768,-0.0307827966673106,-1.69776788079293,0.00938269239799426,0.0294054943229057,-0.00127777695598206,-0.0203194333512235,0.00557486268753834,0.0218472308645855,0.0294367775284053,-0.0171464815896982,-0.0205992371085865,0.02210791830683,0.0548091350096631,0.00168242725872601,0.0661526415173198,0.0236756896937826,0.540286471990151,0.0617697111740277,0.0566655668116199,0.0026012258079651,0.00409674573196264,0.00332379199730532,0.00342555041688604,0.00373204833630645,0.00368278253687158,0.00413526461566291,0,0.000704833283088417,0.137665641295843,0.297788031953609,0.193537280050751,0.00167598955507578,0.879267426490941,0.603809165856079,0.623270089644564,7.05308779382372e-07,0.0934916906404639,1.79733654214208e-10,3.08137224187314e-15,3.22647414608951e-06,6.31393208931236e-07,17,"ANKRD36BP2"
-10.4768528009534,-0.0356955423581558,0.00365051199110351,0.134419410603696,-0.106351607000003,-2.08863173676575,0.0412801562801157,0.0678584769218949,-0.020757469443243,0.00850702324075209,0.012462568267008,0.00192142794552225,-0.00330521420117439,-0.00477587278462928,-0.00572278934440733,0.0342642763606962,0.0763937985043147,0.00223539774702375,0.0861891727188506,0.0471679162210535,0.94112494043278,0.0919888605420928,0.0836366472544805,0.00440432972793399,0.00676819324756005,0.00596781763344553,0.00564943246756669,0.006568404044663,0.00608421464030698,0.00653089688431791,0,0.640315967873217,0.102458885714074,0.118857792351112,0.0241493609715855,0.0264668160016146,0.653610794764572,0.417165505969389,2.44133356974392e-06,0.208785506519086,0.0367711636007031,0.733773762084597,0.614824383410082,0.432476283186306,0.380886571238949,18,"LOC107985911"
-9.67857308467175,0.048053505969048,-3.00695380267595e-05,0.100228470852871,-0.0834375823247685,0.685128616882655,0.0833515495026083,0.213937382251508,-0.033735811639733,0.0388473613305287,0.0120332256684246,0.0055164697222229,-0.00530530028631594,-0.00689166014565085,-0.00966500368091094,0.0354794054439701,0.0868899821250602,0.00270618453015915,0.106265256949981,0.0297977912216291,0.751007272788235,0.0962933217855284,0.0914954224844279,0.0034013944752233,0.00545974937874959,0.0047585673156928,0.00491699881107017,0.00525248127918677,0.0052267782861557,0.00598524612755922,0,0.580237042779398,0.991134556349033,0.345583038508793,0.0051082597426557,0.361621548661734,0.386709269818455,0.0193752970723099,3.46853400042089e-23,1.11728029809897e-12,0.0114469629130886,0.261897284962664,0.31246845602662,0.187326534187879,0.106352991279241,19,"LSP1P4"
-11.0461132355815,0.0169788231972006,-0.00178545500313236,0.0222011555214065,-0.0315537175014189,-0.668175285884121,-0.0197798234403664,-0.128560321558507,0.00702631242129688,-0.01369248074596,0.00094523315328603,0.0188050728278021,-0.0283727769426332,0.0136043074502563,0.0447776109563982,0.0388768842593538,0.0768833464503154,0.00216901457494705,0.0804438139017951,0.0664607434574702,1.21719180158745,0.0969412354865656,0.0852542140713755,0.00616183412675901,0.00867976582618822,0.00750029661260285,0.00680214424953558,0.00788046095474861,0.00734714785740383,0.00744941887769224,0,0.825217979389221,0.410414662014931,0.782560832852687,0.634949305724308,0.583040977785723,0.838322774919468,0.131563633253139,0.254163164995499,0.11467654475129,0.899711262115713,0.00569961066769431,0.000317733388847883,0.064076858597429,1.84511618214621e-09,20,"ENSG00000291142"
