"logFC_(Intercept)","logFC_conditiondiseased","logFC_age_at_death","logFC_pct_counts_mt","logFC_pct_intronic","logFC_PC_1","logFC_PC_2","logFC_PC_3","logFC_PC_4","logFC_PC_5","logFC_PC_6","logFC_PC_7","logFC_PC_8","logFC_PC_9","se_(Intercept)","se_conditiondiseased","se_age_at_death","se_pct_counts_mt","se_pct_intronic","se_PC_1","se_PC_2","se_PC_3","se_PC_4","se_PC_5","se_PC_6","se_PC_7","se_PC_8","se_PC_9","p_(Intercept)","p_conditiondiseased","p_age_at_death","p_pct_counts_mt","p_pct_intronic","p_PC_1","p_PC_2","p_PC_3","p_PC_4","p_PC_5","p_PC_6","p_PC_7","p_PC_8","p_PC_9","gene_id","gene"
-13.9016919307815,-0.377064145148132,-0.00058744814926934,-1.49505543327854,-3.95831156860015,0.0193303141962841,-0.00657349444797192,0.00902623697000127,-0.0272195803062004,0.0116773731358804,0.0252964992003154,0.00053104219484418,0.0251692824631139,-0.0943241972853688,0.0830207983705259,0.191659272002671,0.00816545498319261,0.466055575993787,1.38778540468889,0.0106626394235034,0.00785081244520226,0.00649221518241668,0.0090069033771921,0.00874177571622345,0.0076380895892217,0.0128990264996934,0.0209139224708976,0.0307724034094186,0,0.0491409050190768,0.942647189579062,0.00133712219557342,0.00434108805728736,0.069847026552658,0.402423301623447,0.164432645584253,0.00251044399007443,0.181610571411944,0.000926685531199978,0.967161032835542,0.228794416407017,0.00217509678069378,122,"ENSG00000250592"
-11.9097569643999,-0.139919549606336,-0.00338256756840624,-0.596765486276245,-3.01072030121287,0.00802790338322376,-0.00760560644366957,-0.004322846114487,-0.00652268838626348,0.00295604775844966,0.0117504386922808,-0.00333085687653378,0.0230187475944211,-0.0495582175498116,0.0219099871211966,0.0633229160490642,0.00267427751732951,0.16791218401137,0.616244686204259,0.00482856829540776,0.00391835515648634,0.013113927801552,0.00522717018990755,0.00480647306819841,0.0120371826232591,0.00591079130854289,0.00895179062485503,0.0133996474038767,0,0.0271315813531998,0.205924078102203,0.000379371236620644,1.03118377181033e-06,0.0963956119190843,0.0522558293039745,0.741673668537839,0.212088512187456,0.538545539268021,0.328976023305294,0.573079951605401,0.0101284564340603,0.000216901474399852,123,"ASTE1"
-9.72965142300484,0.0434006704388396,-0.00380375375668155,0.217672704093323,0.190820325569391,-0.00526492024102622,-0.0157575248651821,-0.00151459505537343,-0.013962909260644,0.00540347317051927,0.01726036210199,0.00463371666506374,-0.00197098760117487,0.0268501189480241,0.0341948693928156,0.0847105255012126,0.00348288438403227,0.0709410593863666,0.312886219585852,0.00242381344212148,0.00180861893883037,0.00471222776695869,0.00234323154429652,0.00214434416743986,0.00466806732974029,0.00275107393688331,0.00419032453796566,0.00533382585600775,0,0.608412415906346,0.274777070925754,0.00215237203451541,0.541947065404917,0.0298432968971176,2.97343423639325e-18,0.747893607044671,2.54056283724384e-09,0.011739746304876,0.000217699580009985,0.0921178895584746,0.638093310835229,4.80519107504648e-07,124,"NEK11"
-11.2367558040495,0.0860989883445402,-0.0104710374421139,0.0273753943464244,0.272177278461245,-0.0221855826316088,-0.077992369968829,-0.0207284932790921,0.0496847352815043,0.019389944467136,0.00802608485781234,-0.0351773545480771,0.039150437711712,0.0121455888990223,0.0403416494836144,0.099824200797211,0.00423616385210098,0.128323020933223,0.547492516357429,0.00435844847120141,0.00372015426319198,0.014652755249435,0.00518229616097426,0.00523903359346115,0.0174458272959165,0.00528063537643978,0.00783615502193117,0.010674216942571,0,0.388409043461792,0.0134426923915378,0.831068090690575,0.61909438738413,3.57595940101438e-07,1.37435533760937e-97,0.157171680306237,9.03344609683056e-22,0.000214706059972751,0.645474900665583,2.7090641416328e-11,5.84926817911203e-07,0.255185816321438,125,"NUDT16-DT"
-12.8500018258485,0.35306398810428,-0.0101394124083395,0.272164364293548,-2.75665416546288,-0.00702858453524811,-0.0542560486401557,-0.0100530541091929,0.0162257081854265,0.0219706594296829,-0.0309768800490412,-0.0230598086033345,0.0240583063081056,-0.0165953009098704,0.0535077719111279,0.14675617280039,0.00567764882263846,0.219296787075943,0.969034704088145,0.00749065456607822,0.0060575184172222,0.0210914831568466,0.0081535668228607,0.00905842248688297,0.0319593313043133,0.00941397405623731,0.0142186777930084,0.0202010411943114,0,0.0161377021109732,0.0741240260663473,0.2145770261334,0.00444473444383527,0.34808317092486,3.3420333075414e-19,0.633618171390026,0.0465894465691331,0.0152898466719146,0.332415815610664,0.0143042931061356,0.0906419041028501,0.411357421214339,126,"NUDT16"
-13.373091651051,-0.195745419469783,-0.00192412413684113,0.275375613579286,0.918678565527771,-0.00182034555803419,-0.0048119621302779,-0.00438241752094198,-0.00385517880223456,0.00173986494057418,0.019355488605672,0.000655296582231882,0.0215298395038303,-0.0465510178814354,0.0409268529956873,0.116467249725311,0.00492364544699235,0.281796757817289,1.22312888003654,0.00951522032091598,0.00777493065562788,0.030070823588716,0.0108885261678227,0.00884150268704357,0.0144861827088348,0.0115520298373403,0.0171162564408603,0.0250503066075507,0,0.0928230146214237,0.695950555579456,0.32846343503276,0.452599135597484,0.848283652471761,0.535977362179698,0.884129381489265,0.723294797319124,0.843996689656995,0.181505312691973,0.954763728690598,0.208442705211754,0.0631262362346986,127,"ENSG00000261167"
-10.0853172402727,-0.000517841029509039,-0.0045140222431812,-0.538248611355343,-1.19558133327227,0.00234620675499265,-0.00838350156446415,-0.0161288646469133,0.0025933903542442,0.00271918572575918,0.00749961561021285,-0.0121177133100439,0.00499583169700486,-0.0395192459388202,0.0191319228873262,0.0472368516920687,0.00200669024317827,0.0691473782970776,0.265211332994423,0.00208192463386391,0.00182389952005376,0.00723523857900525,0.0025584586032749,0.00237151507824985,0.00721009811835311,0.00256641550415261,0.00377123640215592,0.00559564137342211,0,0.991253246737994,0.0244815724405019,7.02232232649315e-15,6.54315263826166e-06,0.259767320153708,4.29706394611687e-06,0.0257999496995011,0.310748150121954,0.251545836725534,0.298268151975935,2.33940104694207e-06,0.185264089035197,1.6352726953415e-12,128,"MRPL3"
-11.2410176559131,-0.11959987847452,-0.00487093960579392,0.253406246566661,4.97258496095441,-0.000316082252171449,-0.095207369945681,0.0151424322919695,0.105281926429259,0.00648683074524401,-0.0684081040892113,-0.11762736468103,0.0926831414130744,-0.0265370872343683,0.0828365446315568,0.206140677748057,0.00817149117341629,0.144110572399142,0.604689720763932,0.00491980851952611,0.00367377494342209,0.0112036079244934,0.00509349132543715,0.00563976128829131,0.0203745193941921,0.00526818282064732,0.00766273596246126,0.0126553079916277,0,0.561789379369623,0.551115477667233,0.0786768585319086,1.97869628961576e-16,0.948773665070571,4.46532531965362e-148,0.176513714727342,6.465792560775e-95,0.250063162810257,0.00078641594774603,1.98095319124565e-110,1.1182389543137e-33,0.0360012258369978,129,"CPNE4"
-9.93618193191095,-0.0126033572893541,-0.00680446939585272,-0.31473208826853,-0.244468639859173,-0.000430464294048534,-0.00330558879955654,-0.000627047160822024,-0.0043844157012425,-0.000292884264422418,0.00208026932510427,0.00250323973980258,0.00127461462407072,-0.0349181653095993,0.0336576831531278,0.0810726274411574,0.00343686323414053,0.0667640328437508,0.271367332221399,0.00210515589026858,0.00164756198139074,0.00508700765552264,0.00220158383993284,0.00223817246600985,0.00740684949641909,0.00249815531405807,0.00376669394549645,0.0056062636504683,0,0.876460566122204,0.0477205260457368,2.42785685036193e-06,0.367653620038999,0.837977670623036,0.0448187365428418,0.901897697118909,0.0464278666874821,0.895887112748706,0.778819689554779,0.316326557669242,0.735068696882977,4.71162215399314e-10,130,"DNAJC13"
-9.2591554113158,0.095511438759219,-0.00146102373194672,-0.0618860541419985,0.441729149978288,0.00133794725864073,-0.00455966898002527,0.00152591329325578,-0.00362309677727087,0.00325645553127617,0.00286669263096667,-0.00204993456970739,-0.00495809756730135,0.00559693176044553,0.0243602731246706,0.0591221871169395,0.00247810225399925,0.0469017723635477,0.199781449542374,0.00154881383106252,0.00116456095193331,0.00320511696491556,0.00154004982587752,0.00160755199094358,0.00540382963646813,0.00180586083003811,0.00274172875066789,0.00374393538039339,0,0.106204123879022,0.555476537717492,0.18700795451116,0.0270315513580979,0.387668725067234,9.02714661198675e-05,0.634012670904301,0.0186434719192288,0.0427931471624512,0.595770310437917,0.256309772765722,0.0705468039071598,0.134931983856775,131,"ACAD11"
-13.4890569862174,0.260759789214429,-0.00298016979716224,-0.741901943482387,-3.22002651799793,0.0135631940948971,-0.0193771430349122,0.0141099545141846,-0.0231224753214814,-0.00255027867484818,0.0223130755473354,-0.0070557218080342,0.0135134371943633,-0.0518042143142073,0.119061337226733,0.291819948655691,0.0122875535393319,0.369148536303766,1.29886546960709,0.00995240300317262,0.00722990248742148,0.00523122073112757,0.00831900369276581,0.00808100592880041,0.00780118806901614,0.0119081888446517,0.0193094809458911,0.0282628250840613,0,0.371555235974686,0.808365135779817,0.0444560279268053,0.0131711776177562,0.172943673364713,0.00735916122686422,0.00699129778538311,0.00544465918034861,0.752314291253816,0.00423353814510013,0.553509079423648,0.484030787738214,0.0668106960435153,132,"ACKR4"
-10.3713568392979,0.11804036701251,-0.00651258279177152,-0.463033607186485,-2.30855025561653,0.00845573948575125,-0.00692626781576585,0.00140177792364431,-0.00574803197500861,0.00309204674801008,0.00722526278338591,-0.0108917603898437,0.00638944767784315,-0.026506915107233,0.0283420399432545,0.0699528925540851,0.00286247393838436,0.0773530127874296,0.300245266918761,0.00229721110122922,0.00178865706887187,0.00483992107591631,0.00229572887236492,0.00232360451164425,0.00705641017180659,0.00276486521879801,0.00431935348778001,0.00630438515454786,0,0.0915213653434154,0.0228964049511125,2.15090462427742e-09,1.48426940668335e-14,0.000232437887260608,0.000107800507836392,0.772100644243782,0.0122869580537098,0.183284028006381,0.305868826715245,8.17040705736329e-05,0.139070787278246,2.61636503629786e-05,133,"UBA5"
-9.99905191394413,0.224684140712525,-0.00231670525532259,-0.138266101250303,-2.89750231767607,-0.0177585514581003,-0.00673616543968604,-0.0106527850783173,-0.000357610314723984,0.00655140605928784,-0.0195193731641485,0.00244389345779139,0.0119741024531956,0.0129345253906836,0.0775926925235171,0.195201634557877,0.00740785892720451,0.0682725918043116,0.286753266910806,0.00219751446500935,0.00190481507837043,0.00704829013166345,0.00262233021585833,0.0026870167461421,0.00936392302722402,0.00275544325326864,0.00403460681641513,0.00515472457321844,0,0.249717357883467,0.754481131053425,0.0428461576687993,5.27566499748905e-24,6.41331132352561e-16,0.000405638253212711,0.130686592000732,0.891527841115107,0.0147617929336278,0.037112035770551,0.375114991752435,0.00299891942794223,0.0120985646534598,134,"NPHP3"
-12.7303927062556,0.290081108806686,0.00215114355659758,0.303491871310302,2.23079268484029,0.0103977305499179,-0.0114938561635273,0.00750546630731389,-0.0123774978153263,0.00322321673155843,-0.00626204929720588,-0.0468483260576418,0.0371828624573088,-0.0171854953415642,0.0441496260028507,0.141539980438507,0.00574571222524893,0.316283524181743,1.31150854952105,0.0103030584372991,0.00781552025962006,0.0191063514052871,0.0102455297361106,0.0115263626882105,0.0394736923737652,0.0124431681631094,0.0191344798187096,0.0279141130849901,0,0.0404167547041186,0.708113358764514,0.337278534914323,0.0889549228099046,0.312884126310676,0.141387134630376,0.694448204485783,0.227013554375034,0.779754735863258,0.873953655345802,0.000166559907206131,0.0519873193304463,0.538121485145213,135,"NPHP3-AS1"
-15.3631996523202,-0.0444501623208624,0.012452741607922,0.404667977495434,5.06218889099297,0.0255179106499331,-0.0566778836592901,0.188348546346914,-0.0430097145157341,-0.0038535236314976,0.133764144537627,0.000501888206223386,0.221056756852836,0.0420800945379821,0.231153599527531,0.587952779385346,0.0242527381062801,1.04059855537025,3.99720843755045,0.0319795044973052,0.0271415317041786,0.0974758281605525,0.0384365204925975,0.039564669875895,0.128154838830512,0.0395833516357759,0.0582343380170493,0.0780396196077794,0,0.939736075029724,0.607631582599005,0.697364909648979,0.205358799183549,0.424901955369376,0.0367766840759555,0.0533275460891237,0.26314848480561,0.922410254370691,0.296591928645957,0.98988367318386,0.00014705754274948,0.589738855733005,136,"TMEM108"
-14.7986621938399,0.387117166725345,0.000582812243708335,0.0149135417371911,2.88473361080892,0.0304782388791716,0.0151779013312496,0.0471797431728702,-0.0350931265053027,-0.0159930291562715,0.110885715833943,-0.00743006948842751,-0.000472406715335704,0.0827809147248468,0.0924026911880378,0.290904821594305,0.0113179264280532,0.72303887642891,2.74534095487726,0.02182688765977,0.0173993040481636,0.0661763755164261,0.0244689712214288,0.027421667907487,0.0955626776453295,0.0270662691260401,0.0384292393040986,0.0567472383347027,0,0.183276291332847,0.95893139419729,0.983543843350379,0.293362280271844,0.162605479400971,0.383029428233768,0.475883278464652,0.151518368630824,0.559741183579775,0.245908196867471,0.783689655197162,0.990191933579502,0.144629655291609,137,"BFSP2-AS1"
-14.7454956876417,-0.0790958521358226,-0.00817430399315177,0.437351971509861,0.942660756341312,-0.0110781433330455,-0.0110338815318213,-0.00431469688670601,-0.00183389671715385,0.0454213807652327,-0.0975896290471304,0.0304573056507633,-0.0408324949340498,0.0358893931984255,0.0793913681254734,0.24616483743503,0.00975369189641472,0.53241519189306,2.49265696514128,0.0187368182426159,0.0131171356327955,0.0176346715954007,0.0159925995294319,0.020605765029066,0.0800364448163031,0.0224011899607317,0.0333854629343561,0.0183762745261188,0,0.747973545195257,0.401989811504625,0.411390515000146,0.7053005337654,0.554352941868443,0.400246702509995,0.806711001938242,0.90870543815776,0.0275029360636788,0.222724698607941,0.173947382518007,0.22130623606109,0.0508161838809705,138,"ENSG00000272832"
-11.3273246682847,0.151000337304281,-0.00229090892531193,-0.116963801772266,-3.08515720467565,0.00794446407946405,-0.00164030304527987,-0.00648485271490637,-0.0016613917965481,0.00805383388789575,-0.0433881918045978,-0.00453440757646583,0.017021554591168,-0.0602030459754395,0.0377727578020643,0.0935931513369177,0.00387485038561367,0.112054857521147,0.458814016510051,0.00354012067080042,0.00291164592205671,0.0095932192991298,0.0039109797637518,0.00428026446465036,0.0154759283683953,0.00442451427605337,0.00666702003359367,0.00968161621754357,0,0.106664251826247,0.554369586591115,0.29657404350918,1.76559795882854e-11,0.0248245273969819,0.573190190303642,0.499051468066011,0.670981062290778,0.0598875441083564,0.00505367830806003,0.305439930040372,0.0106769492594219,5.02618999016349e-10,139,"CDV3"
-10.4891069070408,-0.031697331072589,-0.00273151849253313,-0.120727750859881,0.289602743511247,0.0110263361489482,0.00179116914212219,-0.00191765600719515,0.00319966693570202,-0.00165732129376209,-0.00441762834275624,-0.00534434267547495,0.00318810240537178,-0.0419881107572239,0.0282072471910944,0.0689359856271181,0.00291677030025053,0.083284846537248,0.3372509962081,0.00261533291256594,0.00218519439166106,0.00775501375276526,0.00299786668645723,0.00310342477576983,0.0109074828111761,0.00320189637601652,0.00468854056212207,0.00699555619010314,0,0.645653900990012,0.349022322061367,0.147176671555421,0.390497356624364,2.48634744517562e-05,0.412396205019144,0.804691914493676,0.285829789532256,0.593320920894403,0.685470919892446,0.0950940090625624,0.496518665116324,1.94767441745761e-09,140,"TOPBP1"
-11.1041130285051,0.0975769574696729,-0.00466645879453479,0.396428376022517,-1.89920685963452,-0.0111341756360589,0.00462125892002472,-0.0159381538166559,0.00271716230994227,0.0110000707069582,0.0142219247552143,0.0193908444288661,0.0178396683576969,0.0263194953117068,0.0287953475408081,0.0750679104333389,0.00306922312261522,0.11875451736957,0.513603730888153,0.00397455897076609,0.00343419373243418,0.0133105165826013,0.00475284076403245,0.00424145572953268,0.0114589130730837,0.00489105811283429,0.00714500423193838,0.00809862529101168,0,0.193652685732081,0.128409495806231,0.000843178024113967,0.000217471150854569,0.00508875127373274,0.17841202455452,0.231146549145836,0.567530474424766,0.00950139669920114,0.214560179270598,7.35345338938341e-05,0.0125318537294108,0.00115456975949871,141,"ENSG00000291042"
-13.2503522330646,1.57957927024763,-0.0127560440038452,0.772475529939295,-0.140132327881685,-0.0113145100559123,-0.00446152727472567,-0.0173342745936626,0.0285642160008476,0.00192782798783414,-0.00594016064453462,0.0384569440537388,0.0657156471736607,0.0335656634563326,0.243366831416371,0.602902116604428,0.0224326917198089,0.222136269183409,1.12429557006527,0.00808463969610407,0.00724917916503415,0.0275670956424136,0.00987947314170966,0.010054277268071,0.0346427733842095,0.010599095408595,0.0162252344223949,0.018280595565225,0,0.00879401492835509,0.569602949164351,0.000506141489609792,0.900808469725089,0.161660992965009,0.538255762213478,0.529477984635185,0.0038368935274111,0.847944246200714,0.863855028010296,0.000285267973921149,5.11711448268965e-05,0.066337514135025,142,"TF"
-12.0352220550827,0.10411348610173,-0.00147462050867095,-0.47724948449045,-1.4789102029118,0.0168629385212007,-0.00335135505074461,0.0142264656507226,0.00338574888844742,0.00204600242100103,-0.00577020141883005,-0.00965855815831851,0.00370393421855073,-0.0487567597125224,0.0217766981896789,0.065295849679791,0.00266928135024475,0.167208947499743,0.621457221920613,0.00477398433569372,0.00343149101125814,0.00442100104707118,0.00418117699481344,0.00520611099061613,0.0195307539168962,0.00581256099741669,0.00889546554607412,0.0132992645703832,0,0.110826648378975,0.580646233820796,0.00431439737017207,0.0173245853007686,0.000412029059184832,0.328743992904768,0.00129119961590939,0.41807826300097,0.694319367651143,0.767656393024824,0.0965789620237354,0.677128648551182,0.00024625406853225,143,"SRPRB"
-14.7576010329238,0.0847817131437321,-0.0280054110696096,-0.857380364754664,-4.11151266443207,0.00626781865340175,-0.0150924184920941,-0.0594931566999885,-0.000699792907664229,-0.0484340838745963,0.0237495600311997,-0.0376970382608091,0.0161189108498172,-0.0275063170200567,0.106126539507605,0.296411764086746,0.0116510739964069,0.668079342600907,2.40700653661453,0.0189622133948326,0.0171043253889158,0.0664489053456085,0.0234042737397871,0.0181101396228092,0.025968607251471,0.023004562981437,0.0344984698031787,0.0518989223854842,0,0.774857582868877,0.0162311360420569,0.199369094618249,0.0876097118339894,0.740990035997797,0.37757438620652,0.37061506466303,0.976146631283707,0.00748590747619895,0.360428518971981,0.101280637072589,0.640331375539651,0.596113424956168,144,"ENSG00000285908"
-9.70872684448045,0.0373131096029667,0.00058320984643067,0.125520064214779,-1.64255738170891,-0.0119481947923189,-0.0158183934622495,-0.000245373597897626,0.00713042441479158,-0.00262420448577672,-0.00503860528494779,-0.00729775335603556,-0.0284550502865969,0.0125650985253485,0.0441171812814556,0.105618491237683,0.00447892431450251,0.0509681013308904,0.225923547927357,0.00179081048634651,0.00141116009473658,0.0045331020833206,0.00191697885804618,0.00201908806580452,0.00722665628277775,0.00209519268546046,0.0030753218033963,0.00360267717970674,0,0.72387705430205,0.896398673654997,0.0137888292233995,3.58391456743773e-13,2.52429684060089e-11,3.66272936862767e-29,0.956832156292999,0.000199526232300114,0.193704536056244,0.485662008103366,0.000495654044474731,2.18878644685681e-20,0.000487173495461431,145,"RAB6B"
-14.3241589704515,0.656461259016189,-0.0196714716486853,-1.29082906168351,4.31687248699203,-0.00408254972688829,-0.0840952783635312,0.0138785927775175,0.0203497104646962,-0.0105009819716251,-0.0953930183033152,-0.0746547042732094,-0.114921561983112,0.112545460668774,0.074374201825356,0.266713249169723,0.00911740871918745,0.550123923288015,2.09440666885934,0.0163544191648126,0.0125948554725617,0.0255790586482549,0.0155831897425349,0.0176737203099295,0.0672742208922342,0.0177714696497204,0.025783259842515,0.0427588534649446,0,0.013843464507542,0.0309610733973678,0.0189540612198453,0.0392893611985091,0.802873682082923,2.43958458588354e-11,0.587421512580688,0.191594795424506,0.552406453978168,0.156198693372585,2.65952677973939e-05,8.30308744581195e-06,0.00848595683561906,146,"SLCO2A1"
-9.31828016268705,0.115244069924321,0.00261314159947478,-0.0708345529937907,-0.5920404155685,-0.00544121853495669,-0.00435141931257747,0.000473549756655249,0.00141160087363549,0.00286612500136733,0.00053905306668991,0.001471399250676,0.00627008772719973,0.00023427760743417,0.0260762704249106,0.063288954288777,0.00263544503546836,0.0479176928853852,0.204731856579558,0.00159154566977365,0.00122538133901961,0.00374420861499956,0.00165220567776807,0.00172557514677379,0.00600098476181959,0.00187802929551596,0.00283891409441527,0.00398699809639064,0,0.0686191451585417,0.321423372556202,0.139339627415435,0.00383060560082657,0.00062891810906459,0.000383663123965325,0.89935573173232,0.392898031922329,0.0967198852542525,0.928424346595323,0.433345025561485,0.0272009535772603,0.953142949256592,147,"RYK"
-15.6193343431043,1.68817537662987,-0.0121540283636878,1.26940197763439,-2.27598938079074,-0.000140927814615078,-0.0206327087692114,-0.201069113254145,0.0512504842265915,-0.0514962392826738,0.0398971391661709,0.000183419658257017,0.041583110957783,0.00113017695631367,0.237523672646678,0.808448682572351,0.0227639973357276,0.577440459684566,3.14294388883688,0.02317558654856,0.021903348088194,0.0860577723015899,0.0296956049383986,0.027890946456424,0.0869322306949228,0.0308369189567576,0.0472139923341727,0.0628097506411809,0,0.0367828268992015,0.593400686297349,0.0279259320022804,0.468968462793628,0.995148194663276,0.346198369710127,0.019468144769967,0.084372435839649,0.0648424931893846,0.6462734433298,0.995254167553734,0.378460174169676,0.985643915516908,148,"AMOTL2"
-12.2309129813792,-0.100008848211417,-0.00573156109652733,-0.279398099573257,-4.73636599607777,0.00222552270900255,-0.00503850977944544,-0.0165311853019576,0.00566841077686178,0.00627118716485398,0.0194876323453089,-0.00320657866133391,0.00920101312876019,-0.0169045588990942,0.0415719093765269,0.104947428240922,0.00446086154958673,0.184085891873068,0.705088422292581,0.00554527720389484,0.00487500091335136,0.0188464379386011,0.00666598547856344,0.00545886319913966,0.011000753515041,0.00676449264300391,0.0101875561822641,0.0150921535787027,0,0.340619284313862,0.198842893492205,0.12907505426989,1.84986586143473e-11,0.68817231913344,0.301351133363601,0.380404240065506,0.395131357465372,0.250635050263391,0.0764806511916022,0.635477859248781,0.366439947863661,0.262675733508414,149,"ANAPC13"
-11.4257498758748,-0.0341202778929186,-0.00203293374631008,-0.365621638402747,-0.038250555465849,0.00155546332468547,-0.0017570892318015,0.00225054844461198,0.00379177914397546,0.00583967117370468,-0.030329472151684,0.00712621179339546,-0.00214310276612291,-0.00684487868272798,0.0292653969685082,0.0746046322309488,0.0031393422783218,0.133165792154002,0.525890290751832,0.0040441892116797,0.00300421153483445,0.00748778945666814,0.00387559718368974,0.00458833409932426,0.0172467168248048,0.00485357440068005,0.00732471527306495,0.0106478333984264,0,0.647420947889658,0.517265194222806,0.00603980902972896,0.942017109563342,0.70052130655416,0.558631543515757,0.763748158455506,0.327889940704042,0.203116907470507,0.0786514263091833,0.142039058393505,0.769839281607642,0.520326373420236,150,"CEP63"
-11.4190673423891,-0.236409213525612,-0.0128825500294424,0.00935186366342404,1.92206259025952,-0.00173157238424272,-0.00305711293369967,0.0375846066709038,-0.0133514762091746,0.00588477408428391,0.00903798447577816,0.000626412919130585,-0.0342815511921325,0.0368639914255399,0.0304905324454951,0.0849652102017624,0.0035208799920488,0.167062170932137,0.698667914262637,0.00546496941109525,0.00464694090280189,0.01792968863905,0.00652480414545486,0.00552868960400306,0.0129478728646876,0.0064076850565104,0.00888937817083129,0.0139355454061554,0,0.00539545522809013,0.000253299523064983,0.955359059138688,0.00594065935502024,0.751357863487759,0.510617531419012,0.0360625077112676,0.0407303375928446,0.287144514043966,0.485159361119513,0.922123164513525,0.000115039862032746,0.00816134452984862,151,"ENSG00000288700"
-11.5425163001303,0.0923621776097404,-0.00840326246942416,0.0319516668181911,-1.2143878415137,-0.0233920563265111,-0.023445168033901,-0.0247178620783163,-0.00323262633266709,0.0138771525559161,-3.92753389576499e-05,0.0295066676667334,-0.00746124046350498,0.00557239910285439,0.0382641687605263,0.0963169332001703,0.00415254652476845,0.13237289118098,0.577885070865531,0.00451439154263125,0.00391999342786158,0.0154096014747705,0.00546550283278607,0.00557548365949159,0.018988363370971,0.00568564645167167,0.00817417770127847,0.0110192730853169,0,0.337588879853189,0.0430071263729624,0.809263549165077,0.0356028092437394,2.19916102171534e-07,2.21880506595282e-09,0.108701732616819,0.554212245437717,0.0128117589472152,0.998349664812193,2.10659366163359e-07,0.361357323275237,0.613070281874166,152,"KY"
-12.2625342483069,-0.305074213383542,-0.0163896954693962,0.311448753419607,-1.24097299859487,-0.0271016342804351,-0.0693191222833774,-0.0493987363429617,-0.0180876063109471,-0.0294920474467815,-0.0170065967390377,0.068813821402124,-0.0490014349547227,0.0613508221794507,0.069342601534777,0.16556229290002,0.00735650828802039,0.184389760001013,0.841183787382653,0.00671385715470728,0.00593252191852582,0.0228697948022849,0.00822529171453786,0.00832948206253022,0.0284250512538333,0.0083083722119315,0.011527074707813,0.0166807805731289,0,0.0653793747154632,0.0258859996071925,0.0912044142697767,0.140140034799658,5.42149511110357e-05,1.52804263615861e-31,0.0307727387228931,0.0278762813092612,0.00039909423229302,0.549642391756435,1.20649064343623e-16,2.12831328687217e-05,0.000235130106623934,153,"ENSG00000286982"
-9.09653640750275,-0.287558853529957,-0.0156875837496727,-0.170685984971896,0.968690630005561,-0.0033481322965277,-0.0677078388055821,-0.0277791094259814,-0.0124907097191334,-0.0337863638156319,0.00969188609864875,0.0592873872555033,-0.0396363655773189,0.0173164688012534,0.0723574506336813,0.169078082606817,0.00761892835103371,0.0628377929762992,0.270770221950893,0.00216644675747711,0.00184639376152826,0.00670788312207184,0.00257224226975896,0.00208036317701828,0.00423335542785993,0.00253889269555559,0.00355866425806922,0.00497030739961761,0,0.0889907145253578,0.039491594680909,0.00660170585203423,0.000346846435934571,0.122237771546385,2.17179857052726e-294,3.45398362846375e-05,1.19803911333558e-06,2.60329161950191e-59,0.022055543738519,1.32531942554148e-120,8.19483070554349e-29,0.000494010004905223,154,"EPHB1"
-8.91326523962388,-0.0853782455746165,-0.0106397474940765,-0.0383615221771769,-0.444066569751525,-0.0372524618993176,-0.0242920525385199,-0.00344134362486352,-0.00278654821433138,0.021630004295413,0.0142809338779942,0.0229594692402587,-0.0241354478670897,0.0136012434188789,0.0314321036595846,0.0763695251804181,0.00321271338609689,0.0593756047976945,0.264885889870007,0.00209327371699452,0.00155204590196061,0.00412443867284199,0.00203857164838437,0.00194686058999093,0.0053242307640012,0.0023374927117716,0.00344638528976496,0.00466469945921839,0,0.263583119979038,0.000927098266290174,0.518226113603849,0.0936511021020049,7.55368499894206e-71,3.23803839854483e-55,0.404067637057123,0.171652864787412,1.11912599334064e-28,0.00731281341433601,9.02930239933087e-23,2.50325223188541e-12,0.00354799115574312,155,"ENSG00000240086"
-10.4692888163557,0.0778342941390349,-0.00577621127404293,0.209554221596231,-0.27461737517222,-0.0120841159997352,-0.0402322552539896,-0.0107796511272254,-0.0249908949710491,0.0341794231400168,0.014995375383171,-0.0120246851300538,0.00198433911202351,0.0212443880320752,0.0264532192821671,0.0674378574269471,0.00285935886205879,0.0967117970604227,0.412352759412259,0.00323609669999177,0.00241790964287807,0.00638240334814752,0.00312980967509196,0.00314966692717036,0.00908035661296358,0.00378422297423237,0.00580431279507235,0.00708980521254331,0,0.248433261731669,0.0433722746498481,0.0302508175720488,0.505425923308205,0.000188339696834385,3.61994645286506e-62,0.0912262798924862,1.40753717636421e-15,1.95626107041836e-27,0.0986552512744956,0.00148507832283742,0.732446303105339,0.00273125185784504,156,"PPP2R3A"
