"logFC_(Intercept)","logFC_age","logFC_zone_2","logFC_zone_3","logFC_zone_4","logFC_zone_5","logFC_zone_6","logFC_age_x_zone_2","logFC_age_x_zone_3","logFC_age_x_zone_4","logFC_age_x_zone_5","logFC_age_x_zone_6","logFC_sex","logFC_PC1","logFC_PC2","logFC_PC3","logFC_PC4","logFC_PC5","se_(Intercept)","se_age","se_zone_2","se_zone_3","se_zone_4","se_zone_5","se_zone_6","se_age_x_zone_2","se_age_x_zone_3","se_age_x_zone_4","se_age_x_zone_5","se_age_x_zone_6","se_sex","se_PC1","se_PC2","se_PC3","se_PC4","se_PC5","p_(Intercept)","p_age","p_zone_2","p_zone_3","p_zone_4","p_zone_5","p_zone_6","p_age_x_zone_2","p_age_x_zone_3","p_age_x_zone_4","p_age_x_zone_5","p_age_x_zone_6","p_sex","p_PC1","p_PC2","p_PC3","p_PC4","p_PC5","gene_id","gene"
-15.4459371081275,-0.00059861168432698,-0.247350550357548,-0.108318290871607,0.143951341593917,-0.484962351989108,-0.379918107393273,0.00121666515122662,0.00059641683899722,-0.00455800617249467,0.00354728508297668,0.00452146355936608,0.0567284402968462,-5.96805936666484,-0.894711712817007,11.5756363987876,-11.6837969093532,1.93760462236461,0.0290348102579437,0.00282210151952339,0.217683344524904,0.220638517730801,0.19114151861544,0.246531469458405,0.282650448686669,0.0033878222547112,0.00336351424264687,0.00295569962152164,0.00371685924720613,0.00429012403692122,0.0624408382101171,4.674059446573,3.74340849499331,7.15470085521362,6.68056611430432,18.6002159327611,0,0.832016869682294,0.25583686204945,0.62347524181112,0.451381450145301,0.049166868529978,0.178907313602547,0.719498602743018,0.859257393783093,0.123047504093593,0.339892829922429,0.291917834072684,0.363606174020375,0.201656224477215,0.811097901386105,0.10568276795682,0.0803042997678341,0.917033582175563,11,"PTGIR"
-15.5125816486104,-0.00834212525006202,-0.189527383401028,-0.340091650105862,-0.581090355147351,-0.801416559836436,-0.256708276816761,0.00522250644792891,0.00688201054533334,0.0097967237961762,0.0131850329403422,0.00330816798437096,-0.0399574540194641,-4.30451469996409,0.391119097596902,9.74451766224486,-3.15260301055184,-0.598887379828575,0.0232420376197398,0.0030440608185868,0.240373739923417,0.248826104741189,0.215064607780547,0.270720832630686,0.326697039605001,0.00385351739077013,0.00389893093524304,0.00340471893680962,0.00417507501446913,0.00518467744017527,0.0500718598760114,4.07333769579115,3.00148908814977,6.21836650247132,5.78328259776995,15.7677273371622,0,0.00613533513328972,0.430422081355977,0.171692878998275,0.0068937465192602,0.00307333413772519,0.432003062967216,0.175335687419268,0.0775466352316481,0.00400972376106745,0.0015883649735542,0.523430518427932,0.424869217136748,0.29062400790812,0.896322472216188,0.117102011387477,0.585668609749694,0.969702156966255,12,"PTGS1"
-15.4752139747534,0.0120719951127085,-0.238792324240819,-0.143396386264246,0.360026307302275,0.568028836737433,0.0954128535725164,0.00453051344938782,0.00822355146200146,-0.0039318315173219,-0.00209455762725173,0.00379974147484666,-0.139274848676184,-14.5276702665349,-13.0867303600368,42.3978677666734,-24.9266425758818,49.4144209703715,0.0715436916651864,0.00483417368871275,0.272745940676265,0.267188775320347,0.244996869795351,0.277501705388743,0.3307186511766,0.00425856017817381,0.0040499912000063,0.0038050186624704,0.00427318710634588,0.00504793236431987,0.156007520737797,11.6497659765723,9.2397670449565,17.0275683903695,16.0158709142218,48.0406704758215,0,0.0125171281019892,0.381295423219647,0.591484757782928,0.141693452606263,0.0406641544193087,0.772962820840957,0.287391953608929,0.0423046296951993,0.301450527398553,0.624018657368187,0.45161082756569,0.371994039277854,0.212384527468603,0.15667348908794,0.012775950845364,0.11961981474907,0.303669759174925,13,"PTGS2"
-16.2261254083827,0.000812625991134806,0.286318752933619,-0.162393047659351,-0.336812273650495,0.0201128685465759,-0.416290043648666,-0.00316542587846632,0.00223174639217109,-0.00152556488474439,-0.000747117370790024,0.00781000343279205,0.212550480296313,0.10393641290934,-4.7397921935449,23.7327275521424,-8.44078277698984,-6.83904927433858,0.0343710017545598,0.00383242548462896,0.298881182699582,0.315812834252452,0.285479509124471,0.333443462729623,0.392907667308621,0.00466341770306369,0.00478375681783281,0.00439946324078934,0.00507189533549086,0.00591014284105482,0.0717369017481039,5.78347096212075,4.5638304166754,8.87829772727265,8.3448996936973,22.0009976951573,0,0.832076135379851,0.338078651830307,0.607107545176463,0.238074824293639,0.951901826885358,0.289367066504076,0.497278462400951,0.640839122444062,0.728770432671352,0.882891001573387,0.186348816595509,0.00304738803011234,0.985661759863451,0.29901140752029,0.00751500611572064,0.311781954259551,0.755913304260957,15,"PTH1R"
-14.9577215113584,-0.000436635025508304,-0.448402654683053,-0.132947883037219,-0.381241856679799,-0.102419081761546,-0.0592115116019719,0.00364123301084051,-0.00225711214607269,0.000515804447168394,-0.0034447423365556,-0.000629074613467715,-0.0195396781414786,-1.1850000228566,-3.80621741237606,7.82234153870483,-7.74706474915063,12.8199296746322,0.0250851021939769,0.00226724050862685,0.173377219581485,0.179146831424628,0.155038562149607,0.191791774336066,0.222046168304978,0.00270413771271794,0.00275667251644456,0.00239880987434797,0.00296279236089911,0.00344349195770554,0.0539719508120582,4.12394090684872,3.38972306358424,6.24894161377495,5.8903421062874,16.0275299004749,0,0.847284507259308,0.00970170770617459,0.45801653883578,0.0139319530670673,0.593333330002825,0.789728594989572,0.178128022376967,0.412911152324394,0.829747712203734,0.244964439533785,0.855045120972505,0.717326665932079,0.773847014423612,0.261492826177317,0.21064762471001,0.188437743410974,0.423786506526226,16,"PTHLH"
-15.4400828818327,0.00489133550738024,0.54377826334767,0.377332719480416,-0.142782936154565,0.261496023037108,0.434738725724339,-0.00613708719782172,-0.00414417413213705,0.000363380415870339,-0.00240649378346643,-0.00445779741019787,0.0673292298643831,-7.08756805373436,-6.07690893751296,11.7112587352966,-7.85485881469053,4.70382850426033,0.0350798075876493,0.00313276304437956,0.215089258731715,0.225872207818238,0.204317342977489,0.238230784472853,0.273121463720384,0.00331112218203407,0.00340294992046709,0.00308329648006812,0.00355684433754919,0.00416744709419552,0.0755032790869408,5.77586880216754,4.69992742651175,8.52499691956198,8.08079111785205,22.9319359277007,0,0.118441498802242,0.0114664813266616,0.0948089304318375,0.484658744706415,0.27235367893264,0.111442834542254,0.0638140894510009,0.223293090493983,0.906182932578891,0.498671751011988,0.28476741238426,0.372532764308902,0.219785043882178,0.196018213860748,0.169517697710667,0.331030242092322,0.837477355411968,17,"PTK6"
-16.0694962392942,0.00156401266212231,0.452585537339627,-0.0121727496560704,0.161937229515299,-0.406088692000024,-0.31418796274928,-0.0075639709700248,-6.05220844900938e-05,-0.00340814080001419,0.00516969685803899,0.00373215561792365,-0.0232033917924089,-11.1065923962921,-3.56305043888697,12.9109161266802,-15.3899509076491,39.7374402779255,0.0298508310474846,0.00355240498373246,0.286296887171016,0.301091444648185,0.257584968795709,0.326417431827566,0.389857776342767,0.00451243870939641,0.00457754577014061,0.00396779259492046,0.00489329622168297,0.00592115142488945,0.0642130091651623,5.11696102738205,4.11160436170429,7.49406794464078,7.04993062548002,19.8907228852767,0,0.659742520168264,0.113917848415288,0.967751312672922,0.52956185017784,0.213470917680099,0.420298173084317,0.0936894257915155,0.989451065623806,0.390367358103802,0.290746429086268,0.528492371164157,0.717837576881369,0.0299656097629595,0.386169998639393,0.0849214190245105,0.0290363077376899,0.045739688200808,18,"PTOV1-AS2"
-14.6906122917178,0.00256077420178492,0.210554428553755,-0.146372125421446,-0.149763340470898,-0.383907762583395,0.322734782374017,-0.00510896703923967,-0.00214939986985376,-0.00254540335741792,0.000880744653862095,-0.00850822025536973,0.0451903350715951,13.7895544613303,-1.1083501652274,37.1070534853094,-16.8971232379531,55.4451788880598,0.0417332270910509,0.00274318397904909,0.152066332238024,0.169230442277027,0.141434621148405,0.178063310811299,0.205801462878737,0.00240861757587699,0.00255676272458957,0.00217589078714491,0.00270653016757589,0.00320841899668107,0.0894617719149182,6.35564139123018,5.40260807703878,9.76347451255889,9.05122936435009,24.7698751384813,0,0.350559620922475,0.166168001367996,0.38707838141618,0.289651056114437,0.031082233637378,0.116837946649459,0.0339117008547665,0.40053148358624,0.242072895973481,0.744867245048944,0.00800539929084365,0.613463526190154,0.0300329277741116,0.83745419259335,0.000144346612893891,0.0619250735439238,0.0251942182531006,19,"PTP4A1"
-13.3191613299881,0.00217253786417419,0.453603593808142,0.839861876501871,1.86607841923072,1.5126808311022,0.201177346131963,-0.0065568177375142,-0.00548559988489197,-0.00685497839750794,-0.00494814385922818,-0.00255113460720258,-0.0227904949417258,4.34997467076207,9.48224622739706,21.1183108157057,9.6286946196805,13.2445355516539,0.0347480332600686,0.00245581475503634,0.143153867533359,0.14057653887212,0.12277819341793,0.139213086952598,0.185393296392212,0.00223179430761366,0.00214356253213991,0.0018728645094355,0.00211435655832063,0.00284511897621352,0.0747411106338771,5.39722998293291,4.46365198816296,8.18275173900472,7.63124203602807,21.5486728300599,0,0.37634513595985,0.00153152042990859,2.30924405541655e-09,3.6028301792093e-52,1.67492240399928e-27,0.277860454939587,0.00330429626397963,0.0104942280090989,0.00025206062633123,0.0192703247224682,0.369894700398226,0.760422645104563,0.42026343549281,0.0336430006427757,0.00985624190437624,0.20703993909016,0.538796805615254,20,"PTPN3"
-14.6951977245114,0.00477850382896131,0.427820257806412,0.572307565087841,0.583792487068595,0.207203524275934,0.406658663759096,-0.00845343063509158,-0.0103777951349773,-0.007109513254128,-0.00558308107673969,-0.00775699144368464,0.0858449483484023,-4.82690330656615,-4.0994455343399,9.09110159988618,-16.0911735095629,-6.82585390281426,0.0313217123346787,0.00254043759105498,0.172271451507163,0.175523230111824,0.15142730622488,0.187977363512893,0.220425787501549,0.00268451018937583,0.00267438678357239,0.00230373662076552,0.00283086683730588,0.0033850786090677,0.0672687980162677,5.04880994493322,4.07994361372805,7.58189242759152,7.10367454419838,19.8001005596301,0,0.059975093128065,0.0130132035258155,0.00111184527183294,0.000115604042944427,0.270340340637097,0.0650553022990803,0.00163849398771666,0.000104268036577847,0.00202814914854212,0.0485849456086602,0.021933081576188,0.201903173343083,0.339048118888163,0.315002821133094,0.23050678712253,0.0235010141714419,0.730291087926487,21,"PTPN6"
