"logFC_(Intercept)","logFC_ct_for_deg-Mito_cluster_patch","logFC_age_at_death","logFC_pct_intronic","logFC_SortedUnsorted","logFC_PC_1","logFC_PC_2","logFC_PC_3","logFC_PC_4","logFC_PC_5","logFC_PC_6","logFC_PC_7","logFC_PC_8","logFC_PC_9","logFC_PC_10","se_(Intercept)","se_ct_for_deg-Mito_cluster_patch","se_age_at_death","se_pct_intronic","se_SortedUnsorted","se_PC_1","se_PC_2","se_PC_3","se_PC_4","se_PC_5","se_PC_6","se_PC_7","se_PC_8","se_PC_9","se_PC_10","p_(Intercept)","p_ct_for_deg-Mito_cluster_patch","p_age_at_death","p_pct_intronic","p_SortedUnsorted","p_PC_1","p_PC_2","p_PC_3","p_PC_4","p_PC_5","p_PC_6","p_PC_7","p_PC_8","p_PC_9","p_PC_10","gene_id","gene"
-13.6603171137119,-0.283867910468591,0.00142569266250451,-3.83585024508402,-0.532295490209113,-0.0200129540071424,0.0110464642940021,0.000662277897713731,-0.0169627102041337,-0.00260232646090949,0.00154745955465356,-0.00228856389237895,0.00485999680343764,0.0174008409495945,0.0247604384865795,0.13452815816157,1.08944111035835,0.0103964301826321,2.60928219655735,0.208053331404247,0.00731667717130421,0.00882986219441332,0.00643618856826429,0.0101130398806245,0.00591318891526235,0.00639639914483751,0.00839647046993977,0.00895966450934971,0.0109981032963219,0.0100369187890777,0,0.794429620487774,0.890925744490351,0.14154043360137,0.0105137839224137,0.0062332584363846,0.210921805621198,0.918043065988904,0.0934817373814333,0.659873008126049,0.808836983035257,0.785189458130763,0.587521857652028,0.11361135098191,0.0136274628657804,15,"IL6ST-DT"
-10.9612179493644,0.888455241860423,-0.0177564771756384,2.42929597380807,0.00811207569503291,-0.0358220889633475,-0.00182373714601417,0.00817443568180719,-0.0146483603507826,0.0112517001789041,-0.0153828016673381,-0.00184239662441093,0.00199739799609462,-0.00713019144330078,0.00369863615291532,0.038451393626629,0.303793592619126,0.0038010462781091,0.947730248100181,0.0707713311524229,0.00264573864625187,0.00314439589495747,0.00231668420601316,0.0037820194517686,0.00208956329266731,0.0023512756187786,0.00303433468459054,0.00324425506942751,0.00482538034324995,0.00362602761516995,0,0.00344970380493325,2.99050433654981e-06,0.0103689025764993,0.908743350355144,9.13569893916825e-42,0.561917292823457,0.000417911409292259,0.000107433958853264,7.25600326063289e-08,6.05710025660089e-11,0.543729431786307,0.538110819579019,0.139503249898419,0.3077169528897,16,"ANKRD55"
-12.1812478239925,-0.0701532880431515,-0.0262364929304584,0.0364273774061508,0.18956519074176,-0.0138625797287828,0.00773285732831462,-0.0289147341685469,0.0138963310000034,-0.0200191004683392,0.0189302652092168,-0.0420048827275194,-0.0186241283914566,3.87988190356847e-05,-0.0037724477840003,0.0557659945096988,0.314156656795375,0.0058021686728016,1.59407862580465,0.113549753201469,0.0038758189666866,0.0050166180920526,0.00374786395175439,0.00623682267399128,0.00409437801922842,0.00443428028455685,0.00590367753568422,0.00544424527917379,0.00791099747941633,0.0057431292988841,0,0.823296808785576,6.13036662775203e-06,0.981768582713795,0.0950290072456865,0.000347980390672978,0.123207721394347,1.20991400556204e-14,0.0258731375114656,1.01137691309878e-06,1.96287229957041e-05,1.11883006387689e-12,0.000624180830597078,0.996086858242077,0.511269162863911,17,"LINC01948"
-12.6181325470123,0.727595203925213,-0.00550925844610237,-0.158393417971782,0.296636447010415,-0.00693398302170445,-0.0142874051002778,-0.0118918218281534,0.00536829973186649,0.00110848192536954,-0.00251021506228917,-0.000920262345345626,-0.00257058104206421,0.0136004916240146,-0.00878121964663145,0.0757462195146785,0.491928424713736,0.00922749879140373,2.50352763382112,0.17808224595638,0.00631884582326234,0.00817495197732498,0.00578225221446937,0.00955778238603566,0.006136157387557,0.00676240235421903,0.0086114776360886,0.00845822754417363,0.01185436409696,0.00891675318785312,0,0.139122352087702,0.5504754246228,0.949553023319947,0.0957677550294885,0.27248859047256,0.0805151087056583,0.039724020242061,0.574342296666762,0.856644214103337,0.710487327680557,0.914896376025587,0.761192756118222,0.25125836168283,0.324722259638735,18,"C5orf67"
-14.1757336024122,-0.872680711057599,0.00564855566332389,-2.39388085830704,-0.434577296113143,0.00118064590191501,-0.0215565597947496,-0.0243142034072742,-0.000717176710790638,0.0138932068426456,-0.0129693194218986,-0.00561954717170812,0.00573735951575466,-0.0263364948803992,-0.0122446429203695,0.135912640584116,0.930663192451207,0.0143971215776744,3.79667441012347,0.295797785746068,0.00922506212733935,0.0120964924087055,0.00881919131320553,0.0151629072264465,0.00927904411305028,0.0102342123811375,0.0135226832548713,0.0136320264897583,0.0259696685391246,0.0137506906415822,0,0.348399799402594,0.694807577554367,0.528354127222909,0.141786627167578,0.898162874602555,0.0747410043047446,0.00583405628576829,0.962275641923136,0.134323789496199,0.205065431232752,0.677728704658515,0.673847413272168,0.310523022543905,0.373211016384766,19,"ENSG00000289709"
-10.2772007309927,-0.0299015269648072,-0.00407820917898969,0.528975355091916,-0.0559685475126738,-0.00402756544827099,0.0108181073637664,-0.0072914890953594,-0.000969409207576379,0.000667357363142317,0.0140945103491246,-0.017294168907591,0.000171165798874772,0.00682395358149078,0.00838921638597344,0.0222488967610626,0.137556904133791,0.00245643368726028,0.657869919950681,0.048074108045281,0.00164735677015393,0.00210713076671675,0.00149970852172012,0.00256257247721535,0.00155878957164747,0.00171980381191712,0.00232250470150161,0.0022890345815827,0.00330502996613007,0.00240430876534141,0,0.827915574746378,0.0968711160210073,0.421354891406261,0.24433731584504,0.0144906239923265,2.83577965530386e-07,1.16242330723389e-06,0.705211212307508,0.668559846528073,2.49724743748836e-16,9.59624002242344e-14,0.940392607701892,0.0389497271083121,0.000484391453193563,20,"MAP3K1"
-14.9032440313355,0.36754337365063,-0.0446299410064096,-1.70023198908192,1.04277174101745,-0.00820260595862195,0.0222467733307807,-0.0102334400233041,-0.0511752127342115,0.0335267125001349,0.00908490357993685,-0.0166438167481892,0.0011204407115746,-0.0077339763095976,-0.00684100709110722,0.199386964244339,1.28620544256238,0.018575543754978,4.65586828695128,0.332355924477024,0.0133501093641261,0.0153801953862503,0.0119816198306697,0.0188640128950796,0.011537494667095,0.0123378158859218,0.0161802178586268,0.0162025746050386,0.0239645170724565,0.018359638390744,0,0.775063550600141,0.016278169318862,0.714976724671949,0.00170386481028011,0.538936251096961,0.148049391428464,0.393052426497233,0.00667075576958877,0.00366207920116491,0.461520049876318,0.303643137679857,0.944868616656204,0.746902646813498,0.709437827767029,21,"ENSG00000237705"
-15.4764817971963,-14.4222774309977,0.0023386006894998,-9.07036441219127,-0.122803235895218,-0.0173367332588319,0.00345209000102845,-0.00448641094064186,-0.0308927175352011,0.00281471658196011,0.00917630400757099,-0.0335426535800197,0.000817098309036803,0.00413977821654987,0.0123211159381152,86.7746002796047,888.130641517711,0.0127313236986035,3.20955218564395,0.24665478373936,0.00932381652580167,0.0111609393791786,0.00821539865316039,0.0128800451230513,0.00757987011239905,0.00852219565333847,0.0112671397579849,0.0113465384109588,0.0157374296471973,0.0127402377316905,0.858446015796546,0.987043790378319,0.854257650128297,0.00471254738305231,0.618572190748839,0.0629700241490145,0.757092550581334,0.58499872787999,0.0164626232042759,0.71038356055028,0.281590403683129,0.00291052115271213,0.942591559512315,0.792509722382789,0.333492788918921,22,"SETD9"
-11.2673254801702,-0.265772652044239,-0.00703435971375505,-0.490584827478117,0.0783949517620588,-0.0029825031246722,-0.000113397668114675,-0.000646343047327158,-0.000400160212177934,-0.000191200951486776,0.00501679983800276,-0.00484331840030657,-0.00352386914075205,-0.00100799970185982,0.00168030115843484,0.0313640126794834,0.215834977656913,0.0034718360707455,0.897151283767161,0.0647767112137935,0.00231407546200933,0.00291711436757944,0.00209501697260616,0.00349387177864577,0.00212978197902829,0.00235523250547749,0.00315518529007231,0.00318523635071219,0.0047744779541069,0.00334123988248905,0,0.218184623505521,0.0427523942067715,0.584498907133116,0.226189272319371,0.197449192847292,0.968991456963136,0.757690892723289,0.90881606062617,0.928466099269825,0.0331661944334982,0.124775343994341,0.268590963962559,0.832791686723945,0.615036344243464,23,"MIER3"
-12.8877496278881,0.77727163295621,-0.0234414061718704,-7.94271353303654,-0.299739647058812,0.00490184157050617,-0.00493500519337162,0.00403631690626256,-0.0233552972661269,0.0097028002856844,-0.00714112218699895,0.00945321966467295,0.00839120256610911,0.0257174094151344,0.014006638724942,0.06977169864033,0.452044716973662,0.00836619149636357,1.99188226398121,0.163728475659144,0.00542794636138139,0.00667462658779777,0.00508511404212696,0.00826283212070155,0.00482776284150966,0.00511990505336251,0.00663458415249604,0.00703649231290339,0.00787753690413432,0.00747825396216681,0,0.0855311184782832,0.00507993392593501,6.67614805193185e-05,0.0671435757474992,0.366486197845818,0.459683578741979,0.42734011159104,0.0047052590945524,0.0444531826617856,0.163083310213242,0.154203509900577,0.233054921099206,0.00109598993469617,0.0610708030093073,24,"ENSG00000289152"
