"logFC_(Intercept)","logFC_conditionXDP","logFC_age_of_death","logFC_sexM","logFC_pct_counts_mt","logFC_frac_intronic","logFC_cohortCohort_2","logFC_cohortCohort_3","logFC_GEP_10","logFC_GEP_8","logFC_GEP_9","logFC_GEP_4","logFC_GEP_3","logFC_GEP_6","logFC_GEP_5","logFC_GEP_7","logFC_GEP_11","logFC_GEP_2","se_(Intercept)","se_conditionXDP","se_age_of_death","se_sexM","se_pct_counts_mt","se_frac_intronic","se_cohortCohort_2","se_cohortCohort_3","se_GEP_10","se_GEP_8","se_GEP_9","se_GEP_4","se_GEP_3","se_GEP_6","se_GEP_5","se_GEP_7","se_GEP_11","se_GEP_2","p_(Intercept)","p_conditionXDP","p_age_of_death","p_sexM","p_pct_counts_mt","p_frac_intronic","p_cohortCohort_2","p_cohortCohort_3","p_GEP_10","p_GEP_8","p_GEP_9","p_GEP_4","p_GEP_3","p_GEP_6","p_GEP_5","p_GEP_7","p_GEP_11","p_GEP_2","gene_id","gene"
-10.9563627798705,0.233238220647978,0.00363226673027411,-0.185403911910004,0.381524801200846,-1.22487496583576,-0.133409363327003,0.0989573684730548,0.736316172739451,-0.0420190062342751,0.0141012233481112,-1.0780535944477,-0.272273880004117,-0.553420807729587,-0.0267201472531058,-1.03581041347233,-0.606981838907193,-0.18668842907593,0.0472693704336093,0.137312596653367,0.00416557289038246,0.156268301613112,0.265379099046466,0.887184795509359,0.123778689851865,0.117214180227518,0.380359170473523,0.438509994011951,0.423133939669799,0.712489884587012,0.358850890415605,0.478489323770994,0.605047846094144,0.637501630691271,0.461466378074315,0.510650932776158,0,0.0893958892125417,0.383223154347333,0.235446188221404,0.150530670049261,0.167392400057144,0.281120526251712,0.398533071376219,0.0528867602858301,0.923661760287656,0.973414880959254,0.130259553093632,0.448009178599911,0.247435774556317,0.964775240112261,0.10420592868681,0.188398096947406,0.714671689151042,11,"CCDC24"
-10.9804448547469,0.317130576333695,0.00248300888424563,-0.0465024434892531,0.388223081413689,-2.82854467940955,-0.244552226978545,-0.010580957422612,2.11552876615151,0.333215162514413,2.28839913489271,0.0978249782190503,0.628043647801147,-0.600980942525633,-0.018689561363657,-1.12370850069112,-0.228357898364817,-3.11138325365007,0.0658258713264557,0.17475934475404,0.00601685019729593,0.213102823849808,0.253614247526583,0.935374353386798,0.162795692350702,0.160453911979468,0.433900291009716,0.481502285696388,0.452964631041517,0.714534504018893,0.391470971448911,0.585058578234563,0.760026347562819,0.724867097641885,0.575361444531054,0.708043058540022,0,0.0695746061639623,0.679844106843756,0.82726082774981,0.125828196440082,0.00249480562817668,0.133044611728159,0.947422486023013,1.08472516407831e-06,0.488917008089848,4.37097427741143e-07,0.891104081310945,0.108644131986999,0.304319240405092,0.980381456842034,0.121087056557944,0.691445124942306,1.11108849019936e-05,12,"SLC6A9"
-11.259892065077,-0.16226238752016,0.00143026602148467,0.252676249023658,-0.124928652949524,-1.76020656642139,-0.123726798435065,0.165493864258613,-0.834382689217367,0.168148535961607,-0.0123454603608426,-0.118276853615502,0.0245015740024785,0.0498017168568812,0.0168781114716435,-1.1023518755982,-0.4898539472674,-0.224394973669862,0.0395044757223366,0.116711096930697,0.00358557781265647,0.137114978174268,0.351507429604313,0.865252558761315,0.11080110530593,0.0992649553918632,0.392999980226172,0.429603724998822,0.408140674236562,0.666871109669347,0.349678847844324,0.457907534655112,0.534863110021216,0.603769392280244,0.422292659951097,0.467030917707305,0,0.164440530070981,0.689971198281446,0.0653573995389057,0.722283742480388,0.0419186454671346,0.264141131264183,0.0954759831665345,0.0337445284005564,0.695498774460525,0.975869226045978,0.859224925399694,0.944138907040521,0.913393382039055,0.974826175795479,0.0678829591897938,0.246054145731769,0.630892273262217,13,"DMAP1"
-8.53682586596113,0.063946990390867,0.0033798080637043,-0.129175539217814,-0.0160150961531196,-0.251172833380357,-0.0847132417801758,-0.101798451750422,-0.0635521165449012,-0.458248249291769,-0.980576740459415,-1.50644257901715,-0.486743978773526,-0.647118455888787,-0.295078168791402,-0.929555416770807,-0.253062199536617,-1.0288987714481,0.0253331481797864,0.0643563842335183,0.00210024154895372,0.0779356292947085,0.11564670050289,0.328357149003007,0.0616554470044021,0.0608593745535045,0.142430696870287,0.162614405093173,0.166306246351084,0.243997964054417,0.133088554925898,0.184156110360262,0.233960106681962,0.22249595734532,0.181972185678595,0.20862783585232,0,0.320398823215935,0.107562275213209,0.0974255994224561,0.889858744327548,0.444308514462897,0.169448441869564,0.0943896834955831,0.655455117665019,0.00483230178398774,3.71943015227958e-09,6.65850103161374e-10,0.000254891923142797,0.000441468003341753,0.20722497157788,2.94273654878793e-05,0.164327285884011,8.14992945064797e-07,14,"ERI3"
-11.3522185338113,0.354212095781812,-0.0038654275996265,-0.31300850393205,-0.0206061864008603,-1.16867589829113,-0.0724201382091994,-0.120243364479878,0.384502492663096,-0.764050066771842,0.544797756316489,-0.451070628658034,-0.461117072170929,-1.3769892737899,-0.844864002903252,-1.36746288185938,0.199460330792931,-0.368497397624252,0.0432073843022735,0.149702919445124,0.00418667892146578,0.162198414990205,0.395210170300183,1.06497032244871,0.129267247447131,0.118420843913248,0.45912568611633,0.564287864151325,0.483750203252017,0.775411095794903,0.426911537397798,0.581548624896062,0.76706773365761,0.782105843078844,0.500204424741324,0.569258815481732,0,0.0179765822212878,0.35586744454855,0.0536331498822577,0.958417285822501,0.27247581891865,0.575318619450397,0.309919862301473,0.402330263525148,0.175733947327024,0.260082380440622,0.560756613098677,0.280087305026136,0.017894335870835,0.270713757589577,0.0803883662579754,0.690071799692568,0.517419425382482,15,"TMEM53"
-8.97338579159755,0.225110798024384,-0.00229201279530805,-0.160727896084858,-0.0374770529754682,0.212582592208145,0.280604100351894,0.354110420466365,1.59256831926898,0.583897031150726,-0.0756448757582595,0.514307776759496,0.230072219496507,-1.19777976979856,-0.213469717753783,-0.0516818440234512,-0.627941114762184,1.0733649417422,0.0286540618145601,0.0777462636376918,0.0024044758133607,0.0923605488799496,0.134642307052415,0.437488176990281,0.0720976643211171,0.0694705115035819,0.189530392221403,0.212923909663481,0.215797452798441,0.325662255689614,0.178490183919516,0.255554895065048,0.303849604043638,0.284669126557511,0.24391066120372,0.267530721439499,0,0.00378609460666751,0.34047474695309,0.0818199737301854,0.780747307239477,0.627026582455608,9.94212972252295e-05,3.44574474312903e-07,4.36303003397961e-17,0.00610142610557499,0.725936130582026,0.114274741001805,0.197401256692142,2.77270885047536e-06,0.4823358654848,0.855935438400995,0.0100393275129709,6.01762925461809e-05,16,"ARMH1"
-11.1437572712863,0.12818281827647,0.00461368326220619,0.0513358605680941,0.551534035685082,-5.68299491560355,0.0090085756430831,0.498527592420122,-3.01302300105303,-1.32504405531137,-1.24999934805795,-1.7060768720203,-1.58713995362885,-1.26757275223971,-1.42469383104213,-3.3146793722936,-0.571275099080769,-1.28009218241318,0.0592300141478733,0.146771312329957,0.00492556136714079,0.181828271856209,0.249615964061698,0.816930085178017,0.147416483764318,0.137408834292238,0.404342248736024,0.437439554404306,0.431780953562563,0.637349324255503,0.350351012968951,0.45922919096963,0.597372231442724,0.692092674921389,0.460518905343498,0.515786958425393,0,0.382471991210987,0.34892230525528,0.777689284214896,0.0271377773545149,3.48767315680682e-12,0.951271851967036,0.000285558125601435,9.21694924290159e-14,0.00245291086063323,0.0037917675134232,0.00743219587889284,5.89439641345132e-06,0.00577627743998378,0.0170821479389187,1.67316009810787e-06,0.214789392863326,0.0130712010445098,17,"RPS8"
-10.8435223789493,0.363629079665024,0.00090870520294976,0.131824103049122,-0.222802546299217,-3.94965592757925,-0.131564226530818,0.0123214507360302,0.524308825387135,2.13333134501335,2.85081065275755,-0.337865323638201,0.817650422893997,1.05330486098076,-1.12596722899026,1.30112146557889,-0.195970649053301,0.730608105616703,0.0564259874536812,0.153639929588658,0.00500779220655987,0.184894578563441,0.32026464014679,0.872003872385356,0.145758724917683,0.138382700360694,0.419491729574045,0.421013038072547,0.414759953137685,0.686863777461174,0.370691755714225,0.533525569234242,0.695959995527331,0.538155978661012,0.531799574019342,0.556603832480409,0,0.0179444894231795,0.856007901899958,0.475864939208668,0.486627607577725,5.91509120967342e-06,0.366729479464142,0.929050953126309,0.211348174508288,4.03840602254916e-07,6.26898940365536e-12,0.622793093671532,0.0274020602565292,0.0483550260958378,0.105692341606381,0.0156172129912004,0.71249693204111,0.189311763983721,18,"PTCH2"
-10.0325498626374,0.00650466241706479,-0.000218494932512416,-0.0841548339353086,-0.0582646099453105,0.855952882819739,0.0486067685634315,0.201524757234268,0.0544359222045066,-0.819322480773383,0.258173026209867,-0.545103279129552,-0.572861161135183,-1.22032429258195,-0.140310910212998,-1.82578892086854,-0.202168369957058,-1.0184357651116,0.0423051167297706,0.111892153947472,0.00352970803810185,0.135157212176128,0.216368218437246,0.646861923131958,0.107122341890699,0.102313179967291,0.278287730330699,0.32522301654874,0.294471394923163,0.466194021925434,0.257595210607366,0.35842783033893,0.419160694505074,0.460749417759091,0.343750996662947,0.391872127832933,0,0.953642433554063,0.95064111268805,0.533518457501217,0.78771075036513,0.185755931535059,0.65000873501211,0.0488744592197518,0.844915265896927,0.0117600606899527,0.380631241373314,0.24229780776249,0.0261564343334714,0.000662468879035418,0.737819318165976,7.4122245053444e-05,0.55644875495165,0.00935235056216039,19,"EIF2B3"
-11.747707616858,-0.290968309804523,0.000905411025740312,0.140699266362246,0.188901331490699,-5.05923441680086,-0.377826598085751,-0.0712587502306001,-0.7345090928556,-1.53192611343463,-0.739447400168311,-0.0258660186895291,-0.36484763221563,0.0831039457469916,0.478270871435756,-0.299007447362425,-0.0677367573618202,2.01604399948361,0.0607347990492309,0.161680088308833,0.00525244912465373,0.188426899600006,0.435119098067265,1.08848218835985,0.164460082463957,0.146780505040701,0.525425462258669,0.686571066571165,0.613481720374088,0.845399091630864,0.471585822007137,0.601586214580637,0.686633957211746,0.742992657727542,0.569601749328082,0.580461528309249,0,0.0719151986900175,0.863139715610253,0.455241784575227,0.664188905787501,3.35214875555063e-06,0.0215973464151328,0.627337101144936,0.162133473544599,0.0256631831153728,0.228076260947928,0.97559155476753,0.439131196500713,0.890128688167261,0.48608811333568,0.687362730512016,0.905339129656007,0.000514341417662771,20,"UROD"
